browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.08333499999999994,0.08732300000000004,0.20000399999999985,0.18669629999999948,keyup
0.3000059999999989,0.3010273999999997,0.4000079999999997,0.38930940000000014,keydown
0.3833409999999988,0.3793639,0.5333439999999996,0.5339245999999997,keyup
0.5166769999999996,0.5310861,0.7666820000000012,0.7484048999999997,keydown
0.5833449999999996,0.5974005,0.9000180000000011,0.8875652999999994,keyup
0.7666819999999994,0.7722186999999998,1.100022000000001,1.0913569,keydown
0.8000159999999994,0.8053906,1.2000240000000009,1.2033512000000002,keyup
1.0166869999999992,1.0144170999999997,1.4166950000000007,1.4053673999999994,keydown
1.0833549999999992,1.0874465999999998,1.5833650000000006,1.569274,keyup
1.250025,1.2571024,1.7833690000000004,1.7809742999999996,keydown
1.316693,1.3134419999999998,1.9167050000000003,1.9105092,keyup
1.5166969999999997,1.5102672999999998,2.116709,2.1119554000000003,keydown
1.5833649999999997,1.5854765,2.216711,2.217651599999999,keyup
1.7500349999999996,1.7503216,2.433382,2.4222676000000005,keydown
1.8000359999999995,1.8065108999999997,2.533384,2.5322644,keyup
2.0000399999999994,1.9972166999999996,2.7333879999999997,2.7340430000000007,keydown
2.0667079999999993,2.0675915999999996,2.9333919999999996,2.9311952999999997,keyup
2.266711999999999,2.2621197,3.150063000000001,3.1440387000000003,keydown
2.316712999999999,2.3305711,3.266732000000001,3.261658699999999,keyup
2.516716999999999,2.5252452,3.483403000000001,3.4698795999999996,keydown
2.600052,2.593621,3.633406000000001,3.6141098000000005,keyup
2.750054999999999,2.7510678,3.8334100000000007,3.828682699999999,keydown
2.8167229999999996,2.8136297000000003,3.9500790000000006,3.943561999999999,keyup
2.9333919999999996,2.9412052999999996,4.16675,4.156227499999999,keydown
3.0333940000000004,3.0296733999999996,4.266752,4.259202599999999,keyup
3.2000639999999994,3.1902804000000002,4.483423,4.4673366,keydown
3.2667319999999993,3.2566757,4.66676,4.6596497,keyup
3.400067999999999,3.4093923,4.883431,4.872989700000001,keydown
3.483402999999999,3.4847324,5.0001,4.993414499999999,keyup
3.616738999999998,3.6135331,5.200104,5.200273699999999,keydown
3.683407,3.6847235,5.4001079999999995,5.388532199999999,keyup
3.8334099999999998,3.8272536999999995,5.600112000000001,5.604774099999999,keydown
3.8834110000000006,3.8987443999999996,5.750115000000001,5.7482014,keyup
4.033413999999999,4.0304976,5.966786000000001,5.9639075,keydown
4.0834150000000005,4.096767699999999,6.133456000000001,6.1260699,keyup
4.250085,4.2445585,6.3501270000000005,6.338823199999999,keydown
4.316753,4.3118020999999995,6.550131,6.533134099999999,keyup
4.483423,4.4753884,6.750135,6.746631699999999,keydown
4.533424,4.541822699999999,6.916805,6.9110586,keyup
4.683427,4.686446999999999,7.116809,7.119743000000001,keydown
4.766762,4.7638871,7.233477999999998,7.2288693,keyup
4.900097999999998,4.902456300000001,7.450149000000003,7.4312108,keydown
4.983433,4.9758806,7.600152000000001,7.5867277,keyup
5.116769,5.133562700000001,7.783489000000003,7.788767299999999,keydown
5.183436999999998,5.1949062,7.966826000000001,7.953883799999999,keyup
5.3334399999999995,5.3406065,8.166830000000001,8.162786,keydown
5.4167749999999995,5.412947299999999,8.350166999999999,8.338870199999999,keyup
5.566777999999999,5.5564313,8.550170999999999,8.540502799999999,keydown
5.583445000000001,5.598925599999999,8.66684,8.6704677,keyup
5.750114999999999,5.744615699999999,8.883510999999999,8.8857198,keydown
5.816782999999999,5.8119514,9.016847000000002,9.0133039,keyup
5.950118999999999,5.9439618,9.233518,9.225185799999998,keydown
6.016786999999999,6.010020599999999,9.416855000000002,9.406894300000001,keyup
6.133455999999999,6.141405499999999,9.633526000000003,9.618111299999999,keydown
6.200123999999999,6.215992799999999,9.816863000000001,9.813067799999999,keyup
6.366793999999999,6.3805014,10.033534,10.024423199999998,keydown
6.4501290000000004,6.4570262,10.183537000000001,10.187479999999997,keyup
6.616799,6.610737199999999,10.416875000000001,10.399062399999998,keydown
6.683467,6.6820699999999995,10.50021,10.496501599999998,keyup
6.816803,6.823749699999999,10.716881,10.7087954,keydown
6.883471,6.8840927,10.850217,10.831278299999997,keyup
7.033474,7.0407507,11.050221,11.035543399999998,keydown
7.066808,7.0771061,11.150223,11.1415288,keyup
7.233478,7.236718399999999,11.350227,11.3470546,keydown
7.316813,7.3101658,11.500230000000002,11.496465699999998,keyup
7.450149,7.4578542,11.716901000000004,11.707846799999999,keydown
7.483483,7.4941376,11.916905,11.8987008,keyup
7.6668199999999995,7.6638786,12.100242000000001,12.100004599999998,keydown
7.7334879999999995,7.7241962,12.283579000000003,12.280168699999997,keyup
7.850156999999999,7.865713099999999,12.483583,12.4881681,keydown
7.933491999999999,7.9402337,12.600252000000001,12.6029096,keyup
8.083495,8.087734,12.833590000000001,12.8158094,keydown
8.150163,8.1592264,13.016926999999999,13.0088793,keyup
8.350166999999999,8.342869,13.233598,13.222665499999998,keydown
8.416834999999999,8.410269,13.400268,13.4026079,keyup
8.566837999999999,8.560979999999999,13.616938999999999,13.6109705,keydown
8.616838999999999,8.6142848,13.783609000000002,13.779428199999998,keyup
8.783509,8.7920775,14.00028,13.9902041,keydown
8.850177,8.8593465,14.133616000000004,14.1338473,keyup
9.016847,9.0122892,14.350287000000002,14.349295999999999,keydown
9.083515,9.0773387,14.550291000000001,14.5447196,keyup
9.250185,9.2471163,14.750295000000001,14.758743599999999,keydown
9.316853,9.3173611,14.950299000000001,14.956253999999998,keyup
9.466856,9.4761197,15.16697,15.163788799999999,keydown
