browser_natural_idle,os_natural_idle,browser_machine_idle,os_machine_idle,browser_natural_maximum_normal,os_natural_maximum_normal,browser_machine_maximum_normal,os_machine_maximum_normal,browser_natural_medium_abovenormal,os_natural_medium_abovenormal,browser_machine_medium_abovenormal,os_machine_medium_abovenormal,browser_natural_busy_abovenormal,os_natural_busy_abovenormal,browser_machine_busy_abovenormal,os_machine_busy_abovenormal,type
5.889040000000023,5.8893816999999995,4.1370600000000195,4.137728699999999,5.879220000000032,5.8795021,4.204759999999851,4.2051145,5.382679999999937,5.3833657,4.393900000000258,4.3898463,6.436500000000024,6.4385065,4.188760000000002,4.1892484,keyup
6.0803600000000415,6.0805588,4.343039999999974,4.3436941,6.110340000000178,6.110373599999999,4.4160599999997885,4.4162296,5.5991200000000845,5.5821317,4.625360000000228,4.601899700000001,6.682980000000043,6.684872599999999,4.395279999999957,4.3952154,keydown
6.182339999999954,6.1826229,4.352980000000002,4.3539091,6.19638000000009,6.196634700000001,4.426020000000108,4.4264356000000005,5.635940000000119,5.6365772,4.625700000000279,4.612066199999999,6.777140000000031,6.7791244,4.405059999999992,4.4054079999999995,keyup
6.405679999999961,6.4056847,4.559280000000058,4.5599199,6.41933999999992,6.419468999999999,4.637280000000146,4.6374550999999995,5.850680000000011,5.851241099999999,4.848020000000133,4.8414611999999995,7.05637999999999,7.026388399999999,4.611400000000003,4.6114063000000005,keydown
6.523419999999987,6.5236979,4.569299999999998,4.570145599999999,6.52150000000006,6.521745599999999,4.647280000000137,4.6476636000000005,5.9689200000000255,5.937596900000001,4.850760000000264,4.8516338999999995,7.125820000000033,7.1278060000000005,4.621159999999975,4.621606100000001,keyup
6.722779999999943,6.7228894,4.775420000000054,4.7760433,6.7365000000002055,6.7366016,4.858699999999999,4.8588929,6.144700000000057,6.1449032,5.095420000000104,5.0810867,7.342240000000004,7.343027,4.841679999999997,4.835794100000001,keydown
6.824579999999969,6.824869399999999,4.785499999999956,4.7862420000000006,6.798720000000003,6.7990113,4.868740000000116,4.869108,6.216319999999996,6.214687700000001,5.095720000000256,5.0912446,7.435960000000023,7.4287213,4.845640000000003,4.8459783000000005,keyup
7.048019999999951,7.0480377999999995,4.991779999999949,4.992266699999999,7.037700000000086,7.0377697,5.08028000000013,5.0802515,6.448959999999943,6.421428000000001,5.34288000000015,5.320690300000001,7.673280000000034,7.6751333,5.065719999999999,5.065834300000001,keydown
7.141719999999964,7.141994199999999,5.001639999999952,5.002477,7.099860000000035,7.100114,5.090140000000019,5.0904824,6.491179999999986,6.4918344,5.343160000000353,5.330865299999999,7.7680200000000355,7.7693608,5.075619999999958,5.0760351,keyup
7.341080000000034,7.3411145,5.207899999999995,5.208423300000001,7.33086000000003,7.3309438,5.3013599999999315,5.3015409,6.686500000000024,6.682604100000001,5.581200000000081,5.567375999999999,8.006040000000041,8.007848200000002,5.296179999999993,5.2948132999999995,keydown
7.434639999999945,7.4350203,5.217999999999961,5.218631599999999,7.393100000000004,7.393336399999999,5.311379999999872,5.3117502,6.786759999999958,6.76892,5.581560000000081,5.577535900000001,8.10808000000003,8.11008,5.3045399999999745,5.304991900000001,keyup
7.642119999999977,7.6422919,5.42525999999998,5.425857,7.632100000000037,7.6320754,5.522719999999936,5.5228986,6.959120000000212,6.9597085,5.828660000000355,5.7998846,8.330660000000023,8.3325572,5.513879999999972,5.513913500000001,keydown
7.744080000000054,7.7443814,5.435220000000072,5.4360679,7.702119999999923,7.702395899999999,5.532639999999901,5.533109799999999,7.0499600000000555,7.038074099999999,5.828920000000153,5.8100492,8.432740000000024,8.434748800000001,5.523739999999975,5.5241445,keyup
7.967340000000036,7.967521999999999,5.63880000000006,5.6394937,7.941080000000056,7.9411781,5.744099999999889,5.744302199999999,7.272560000000112,7.236859300000001,6.051340000000209,6.0394767,8.671400000000006,8.6732291,5.730179999999962,5.7299957,keydown
8.053199999999947,8.053528,5.648779999999988,5.649692900000001,8.019220000000132,8.0194979,5.754019999999855,5.7545095,7.322499999999991,7.3231942,6.051600000000235,6.0496324999999995,8.770759999999996,8.759435100000001,5.739819999999952,5.7401774,keyup
8.26855999999998,8.268632,5.861760000000004,5.8621726,8.234320000000025,8.234369,5.96625999999992,5.9664648,7.5159400000000005,7.4899901,6.298840000000155,6.2791028,8.996100000000013,8.9979026,5.968959999999981,5.9683984,keydown
8.37026000000003,8.3705877,5.871520000000032,5.8723749,8.304420000000164,8.3047034,5.976239999999962,5.976654900000001,7.575759999999946,7.576322900000001,6.299280000000181,6.289275099999999,9.109340000000032,9.0841393,5.978279999999984,5.9786752,keyup
8.569679999999948,8.569675499999999,6.0778799999999364,6.078553,8.519280000000208,8.5195157,6.1867400000001,6.1869191,7.766660000000002,7.767178899999999,6.530600000000277,6.5167982,9.325600000000009,9.322923199999998,6.18435999999997,6.1843951,keydown
8.679380000000037,8.6796851,6.087920000000054,6.0887634,8.589600000000019,8.5899041,6.1966399999998885,6.1971207,7.858560000000125,7.8534957,6.530840000000126,6.526957400000001,9.425800000000038,9.408863400000001,6.194359999999961,6.194586300000001,keyup
8.878619999999955,8.8788272,6.293960000000084,6.2945392,8.836660000000165,8.8367233,6.40805999999975,6.408240999999999,8.051680000000033,8.0522382,6.753280000000132,6.7383104,9.66937999999999,9.671186299999999,6.400419999999997,6.4005385,keydown
8.988519999999994,8.9888207,6.3038400000000365,6.304752099999999,8.898819999999887,8.8990927,6.418059999999741,6.418444099999999,8.154060000000072,8.154766500000001,6.753540000000157,6.7484666,9.75786000000005,9.749432899999999,6.410259999999994,6.410738800000001,keyup
9.203579999999988,9.2038475,6.511080000000106,6.511678799999999,9.145780000000286,9.1458938,6.629580000000033,6.6297459000000005,8.35349999999994,8.353358,6.985140000000229,6.9492949,10.01006000000001,10.011874299999999,6.616919999999993,6.616904400000001,keydown
9.305659999999989,9.305949799999999,6.521100000000047,6.5218643,9.22402000000011,9.2242129,6.639660000000049,6.6399488,8.460260000000062,8.4476359,6.985440000000381,6.959456899999999,10.112059999999985,10.1140337,6.626679999999965,6.627116000000001,keyup
9.520959999999945,9.521174,6.726379999999949,6.7269291,9.447000000000116,9.4470574,6.850760000000037,6.8509489,8.637820000000147,8.638392,7.171260000000075,7.1718858,10.34268000000003,10.3444949,6.848519999999951,6.8486542,keydown
9.606840000000034,9.6071774,6.736300000000028,6.7371679,9.517160000000104,9.517414,6.8607600000000275,6.8611589,8.724100000000135,8.7247389,7.181220000000394,7.1820404,10.444659999999999,10.446668800000001,6.858439999999973,6.8588383,keyup
9.822279999999978,9.822355799999999,6.942519999999945,6.9431026000000005,9.748199999999997,9.7482709,7.072040000000015,7.0722291,8.933640000000196,8.9155557,7.387640000000147,7.388125499999999,10.667239999999993,10.669153300000001,7.0714399999999955,7.0712665,keydown
9.900080000000003,9.9003736,6.952600000000075,6.953318,9.834319999999934,9.834553,7.082020000000057,7.082445299999999,9.001220000000103,9.0019024,7.397620000000188,7.3983603,10.769380000000012,10.771405900000001,7.081159999999954,7.0815178,keyup
10.131340000000023,10.1315333,7.16543999999999,7.165879100000001,10.065360000000055,10.0653931,7.293419999999969,7.293588300000001,9.193480000000136,9.1847269,7.619340000000193,7.6199227,11.015980000000013,11.0177999,7.287319999999966,7.287377600000001,keydown
10.225119999999947,10.2254428,7.17525999999998,7.176117199999999,10.151400000000194,10.1516744,7.3034000000000106,7.3037997,9.292760000000044,9.2790505,7.6292200000002595,7.6301015,11.126920000000041,11.1280738,7.297199999999975,7.297581600000001,keyup
10.432620000000043,10.4326806,7.38149999999996,7.382061899999999,10.342560000000276,10.3426143,7.515059999999949,7.514933999999999,9.469360000000052,9.4698935,7.849880000000212,7.836207,11.340759999999989,11.342573999999999,7.503319999999974,7.503466600000001,keydown
10.526340000000005,10.5266059,7.391420000000039,7.392328,10.444540000000188,10.4448193,7.524800000000141,7.525102700000001,9.556840000000193,9.5562112,7.850160000000187,7.846344,11.442739999999958,11.444747499999998,7.5132600000000025,7.5136564,keyup
10.757659999999987,10.7578338,7.597680000000082,7.598325999999999,10.651339999999891,10.6516005,7.736020000000053,7.7362145,9.763900000000149,9.7310705,8.088180000000193,8.0561157,11.657480000000021,11.659347400000001,7.73381999999998,7.730745000000001,keydown
10.851400000000012,10.851716,7.607739999999922,7.6085845999999995,10.729640000000018,10.7299488,7.746079999999893,7.7464357,9.824780000000146,9.8254311,8.088460000000396,8.0662899,11.763360000000034,11.761557499999999,7.740459999999985,7.740918500000001,keyup
11.050859999999943,11.0510016,7.8141800000000785,7.8146253,10.952760000000126,10.952813,7.957779999999957,7.9579846000000005,10.042659999999842,10.0161923,8.33562000000029,8.3156523,11.986120000000028,11.9763542,7.957899999999995,7.9579933,keydown
11.152540000000045,11.1528875,7.824039999999968,7.8248562999999995,11.039260000000013,11.0390578,7.967839999999796,7.9682007,10.131360000000086,10.1105039,8.335880000000088,8.3258105,12.101940000000013,12.070456799999999,7.967699999999979,7.9681874,keyup
11.375800000000027,11.376069099999999,8.029999999999973,8.0306462,11.26188000000002,11.2619315,8.179219999999987,8.179377299999999,10.292779999999993,10.2933329,8.57398000000012,8.5537446,12.318140000000028,12.292858599999999,8.174080000000004,8.1741597,keydown
11.453740000000039,11.4540316,8.040160000000014,8.040863600000002,11.35590000000002,11.3562089,8.189100000000053,8.189584199999999,10.396819999999934,10.3956237,8.574300000000221,8.5638702,12.387139999999988,12.387172799999998,8.18375999999995,8.1843742,keyup
11.692980000000034,11.693212499999998,8.246160000000032,8.246762700000001,11.563020000000279,11.5631299,8.400740000000042,8.400986799999998,10.569920000000138,10.5704757,8.82136000000014,8.791945,12.64688000000001,12.617967100000001,8.407099999999957,8.4068629,keydown
11.794700000000034,11.795037999999998,8.256060000000048,8.256972699999999,11.641220000000203,11.6414732,8.410660000000007,8.411177899999998,10.65614000000005,10.6568422,8.821640000000116,8.8021261,12.766160000000013,12.727866299999999,8.416679999999985,8.41707,keyup
12.010080000000016,12.010200300000001,8.468999999999937,8.469567600000001,11.872139999999945,11.8722942,8.621999999999844,8.6221605,10.850720000000138,10.8476061,9.053260000000137,9.0344811,12.988879999999995,12.9585881,8.62203999999997,8.622155900000001,keydown
12.063940000000002,12.064262799999998,8.478920000000016,8.479807099999999,11.950379999999996,11.9506611,8.63187999999991,8.6323696,10.967239999999947,10.9419279,9.053520000000162,9.0446451,13.066100000000006,13.0525099,8.631939999999986,8.632365100000001,keyup
12.343160000000012,12.343189500000001,8.685119999999984,8.6856857,12.189480000000003,12.1895339,8.84346000000005,8.843622700000001,11.132100000000037,11.132711,9.29150000000027,9.2558948,13.283179999999959,13.2670177,8.838099999999997,8.838243,keydown
12.429020000000037,12.4292668,8.695140000000038,8.6959099,12.275680000000193,12.2758477,8.853399999999965,8.8538344,11.245940000000019,11.2350455,9.291800000000194,9.2660526,13.343380000000025,13.3453612,8.84821999999997,8.8484771,keyup
12.652259999999956,12.652342099999998,8.901180000000068,8.901855900000001,12.4825400000002,12.4827436,9.064800000000105,9.064969699999999,11.401439999999866,11.4019482,9.538960000000088,9.5251416,13.605500000000006,13.591803799999997,9.075079999999957,9.060838200000001,keydown
12.698319999999967,12.698539499999999,8.91125999999997,8.9120639,12.552880000000187,12.55315,9.074719999999843,9.075173,11.495580000000018,11.496261800000001,9.53924000000029,9.5353047,13.68398000000002,13.6859951,9.075379999999996,9.070998600000001,keyup
12.945540000000051,12.945591199999999,9.11749999999995,9.118053,12.791879999999992,12.7919865,9.286119999999983,9.2863382,11.700520000000097,11.6870341,9.777300000000196,9.7532401,13.90676000000002,13.908565499999998,9.291200000000003,9.2881333,keydown
13.03923999999995,13.039550899999998,9.127460000000042,9.1283085,12.870040000000017,12.870316899999999,9.296159999999873,9.296559899999998,11.772699999999986,11.7733925,9.777580000000171,9.7634131,13.992800000000045,13.994802399999998,9.297939999999983,9.298322500000001,keyup
13.278500000000008,13.278734100000001,9.333700000000022,9.334291100000002,13.09310000000005,13.093196800000001,9.507380000000012,9.507559099999998,11.963719999999967,11.9561779,10.024700000000166,9.9928379,14.223459999999989,14.2252407,9.508759999999995,9.5088306,keydown
13.348479999999995,13.3487778,9.343619999999987,9.3445182,13.163279999999986,13.1635445,9.517399999999952,9.5177753,12.064660000000003,12.0505292,10.024960000000192,10.0029956,14.325400000000002,14.3274181,9.51852000000008,9.519015,keyup
13.563679999999977,13.563919299999998,9.549980000000005,9.5505025,13.386259999999993,13.3863834,9.72869999999989,9.728895399999999,12.248800000000074,12.2493742,10.256520000000137,10.232453600000001,14.547939999999983,14.549897699999999,9.72497999999996,9.7250409,keydown
13.665560000000028,13.665850200000001,9.559920000000034,9.5607629,13.480360000000019,13.4806673,9.738740000000007,9.739108900000002,12.351000000000113,12.3516961,10.256780000000163,10.242613,14.65572000000003,14.652096399999998,9.734839999999963,9.7352412,keyup
