browser_isolated,browser_unisolated
0.0,0.0
99.7950000166893,99.60000002384186
100.2950000166893,100.30000007152556
100.35000002384186,100.0
99.70999997854231,100.19999992847444
100.23000001907349,100.89999997615814
100.11999994516373,99.40000009536745
100.12000000476836,100.19999992847444
100.07500004768372,100.0
100.26999998092651,100.20000004768372
100.36000001430511,100.79999995231628
99.83999997377396,99.5
100.12999999523164,100.10000002384186
100.01499998569489,100.10000002384186
100.13000005483627,100.10000002384186
100.23499995470048,100.79999995231628
100.1500000357628,99.39999997615814
100.05500000715256,100.20000004768372
100.04999995231628,100.10000002384186
100.39000004529952,100.09999990463255
99.84499996900558,100.20000004768372
100.1500000357628,100.10000002384186
100.0799999833107,100.19999992847444
100.56999999284744,100.20000004768372
99.6899999976158,100.0
100.21999996900558,100.10000002384186
100.14500004053116,100.19999992847444
100.17500001192091,100.10000002384186
99.98499995470048,100.10000002384186
100.25499999523164,100.29999995231628
100.48500001430511,100.0
99.63999998569489,100.0
100.25,100.20000004768372
100.07000005245207,100.20000004768372
100.12999999523164,100.0
100.13499999046326,100.19999992847444
100.05500000715256,100.20000004768372
100.23499995470048,100.19999992847444
100.0100000500679,100.0
100.0649999976158,100.10000002384186
100.1850000023842,100.10000002384186
100.1599999666214,100.39999997615814
100.1500000357628,100.0
100.1149999499321,100.39999997615814
100.24000000953674,99.80000007152556
100.07499998807909,100.10000002384186
100.05000001192091,100.0
100.10500001907349,100.19999992847444
100.18000000715256,100.10000002384186
100.1899999976158,100.10000002384186
100.08999997377396,100.29999995231628
100.11000001430511,100.0
100.0600000023842,100.20000004768372
100.21499997377396,100.10000002384186
100.01500004529952,100.19999992847444
100.58999997377396,100.20000004768372
99.79000002145769,100.0
100.0799999833107,100.10000002384186
100.21499997377396,100.09999990463255
100.10500001907349,100.40000009536745
100.19999998807909,100.0
100.11500000953674,100.0
99.94999998807909,100.09999990463255
100.22500002384186,100.30000007152556
100.45999997854231,99.89999997615814
99.84500002861024,100.20000004768372
100.19999998807909,100.19999992847444
100.5900000333786,100.10000002384186
99.74499994516373,100.10000002384186
100.28000003099442,100.79999995231628
99.79000002145769,99.60000002384186
100.19499999284744,100.10000002384186
100.15499997138976,100.0
100.4200000166893,100.19999992847444
100.14999997615814,100.0
99.9200000166893,100.30000007152556
99.97000002861024,100.10000002384186
100.21999996900558,100.19999992847444
100.10000002384186,100.20000004768372
100.4350000023842,99.89999997615814
99.9099999666214,100.29999995231628
100.0900000333786,100.0
100.33999997377396,100.20000004768372
99.89499998092651,100.20000004768372
100.09500002861024,100.09999990463255
100.0999999642372,100.10000002384186
100.31500005722046,100.60000002384186
99.90499997138976,99.79999995231628
100.16000002622604,100.10000002384186
100.1149999499321,100.10000002384186
100.21000003814696,100.10000002384186
100.36500000953674,100.29999995231628
99.91999995708466,99.89999997615814
100.01500004529952,100.40000009536745
100.2249999642372,99.89999997615814
100.15500003099442,100.19999992847444
100.0999999642372,100.20000004768372
100.125,100.0
100.11000001430511,100.60000002384186
100.16000002622604,99.79999995231628
100.27499997615814,100.10000002384186
99.93000000715256,100.20000004768372
100.09499996900558,99.89999997615814
100.1350000500679,100.29999995231628
100.26999998092651,100.0
99.9549999833107,100.30000007152556
100.12999999523164,100.0
100.22500002384186,100.09999990463255
100.08999997377396,100.0
100.12000000476836,100.20000004768372
100.1850000023842,100.20000004768372
100.07499998807909,100.09999990463255
100.1500000357628,100.20000004768372
99.99500000476836,100.10000002384186
100.2249999642372,100.10000002384186
