[  13] [failures: 100.0%]  | ['  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  0', ' 31', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  2']
[  18] [failures: 51.43%]  | ['  1', '  0', '  0', '  4', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  3', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 10', '  0', '  0', '  0', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  3', '  1', '  0', '  0', '  0', '  0', '  0', '  9', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 13', '  0', '  1', '  0', '  8', '  0', '  0']
[  18] [failures: 94.29%]  | ['  1', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', ' 20', '  3', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  7', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  5', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 28', '  0', '  0']
[  18] [failures: 97.14%]  | ['  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  3', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 28', '  0', '  0']
[  18] [failures: 100.0%]  | ['  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  1', '  0', '  0', '  0', '  0', '  0', '  2', '  3', '  0', '  0', '  0', ' 27', '  0', '  0']
[  18] [failures: 100.0%]  | ['  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  3', '  0', '  0', '  0', '  0', '  0', ' 13', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  5', '  0', '  0', '  0', '  0', '  9', '  0', '  3']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', ' 27', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  8', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', ' 20', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 13', '  0', '  0', '  0', '  0', '  0', '  2', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
[  18] [failures: 100.0%]  | ['  0', '  0', '  0', '  6', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', ' 25', '  0', '  0', '  0', '  0', '  0', '  4', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0', '  0']
