browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.09412000000476795,0.09415170000000006,0.010130000114438431,0.010229100000000102,keyup
0.22157500004768327,0.221746,0.21649500012397738,0.21701870000000056,keydown
0.30173500001430487,0.30216600000000016,0.2269900000095344,0.22722910000000063,keyup
0.4517450000047676,0.45183550000000006,0.43346000003814567,0.4340062000000007,keydown
0.5297350000143046,0.5301925000000001,0.4437400000095355,0.4442382,keyup
0.6641949999332422,0.6640904000000001,0.6496600000858308,0.6500750000000002,keydown
0.7408999999761576,0.7412264,0.660204999923705,0.6604203000000002,keyup
0.8717999999523158,0.8719949000000002,0.865579999923705,0.8655467000000003,keydown
0.9419950000047672,0.9422466000000003,0.875174999952316,0.8758862000000001,keyup
1.10559500002861,1.1058818000000001,1.0846200001239747,1.0847341000000004,keydown
1.1760950000286092,1.1762698,1.0950550000667558,1.095084,keyup
1.3254199999570835,1.3257781,1.301140000104903,1.3011268000000005,keydown
1.4083600000143042,1.4082967000000002,1.310640000104904,1.3114622000000002,keyup
1.5621399999856953,1.5618799,1.5173250000476841,1.5172451000000002,keydown
1.6438099999427793,1.6443189,1.5277350001335144,1.5276352000000006,keyup
1.792789999961852,1.7929056,1.7308550000190728,1.7308217,keydown
1.8799149999618523,1.880347,1.740579999923705,1.741231,keyup
2.0328999999761583,2.0328824,1.9498399999141665,1.9503992000000006,keydown
2.116950000047683,2.1173701,1.959839999914168,1.9605576000000005,keyup
2.2708849999904634,2.2710042,2.167265000104903,2.167358900000001,keydown
2.35615499997139,2.3564060000000002,2.177075000047683,2.1776278000000007,keyup
2.504825000047684,2.5050081,2.387464999914169,2.387497800000001,keydown
2.590350000023844,2.5904833999999997,2.397714999914168,2.3978741,keyup
2.734134999990462,2.7340699,2.6077699999809276,2.607578300000001,keydown
2.827985000014304,2.8284501,2.6172650001049025,2.617942,keyup
2.964995000004767,2.9650956,2.8268849999904617,2.8268613,keydown
3.063154999971389,3.0634799000000004,2.8364549999237028,2.837251600000001,keyup
3.215200000047683,3.2151685000000003,3.0487850000858305,3.0488235999999995,keydown
3.308004999995231,3.3084989000000005,3.0589049999713893,3.0591660000000003,keyup
3.4534500000476838,3.4534397,3.2674449999332413,3.2674975,keydown
3.55543499994278,3.5555516,3.2777450001239767,3.2778382000000006,keyup
3.713085000038146,3.7131687,3.485865000009536,3.485863900000001,keydown
3.795169999957083,3.7955715,3.4960950000286086,3.496471500000001,keyup
3.9455499999523154,3.9452761000000005,3.704170000076296,3.7042171,keydown
4.024345000028609,4.0246172,3.714130000114441,3.7145354,keyup
4.181465000033378,4.1812117,3.9223150000572193,3.922180700000001,keydown
4.266705000042914,4.266630600000001,3.9321800000667544,3.9325160000000006,keyup
4.421899999976158,4.422201899999999,4.140914999961851,4.1408756,keydown
4.516819999933243,4.5166492,4.151029999971389,4.1512436,keyup
4.690169999957084,4.690286,4.35871499991417,4.3588151,keydown
4.777319999933243,4.7776668,4.368460000038148,4.3691553999999995,keyup
4.979939999938012,4.9794363,4.574575000047684,4.574620500000001,keydown
5.086274999976157,5.0866948999999995,4.584664999961852,4.5848857999999995,keyup
5.263374999999999,5.2633913,4.792765000104904,4.7928176,keydown
5.339424999952315,5.339732100000001,4.802480000019074,4.8031605,keyup
5.527659999966619,5.5276374,5.013815000057221,5.0136145999999995,keydown
5.619539999961851,5.6197678,5.02406500005722,5.023994000000001,keyup
5.780159999966622,5.7803526000000005,5.2358299999237055,5.2357647,keydown
5.874809999942779,5.8747907,5.246394999980925,5.2461171,keyup
6.024200000047684,6.0243304,5.452500000000001,5.4525014999999994,keydown
6.10452999997139,6.104812300000001,5.462154999971389,5.462823900000001,keyup
6.260355000019072,6.260453999999999,5.671110000133513,5.6711436,keydown
6.345600000023839,6.3458513,5.680775000095366,5.681593,keyup
6.4797250000238416,6.4796406,5.892204999923706,5.8920775999999995,keydown
6.569529999971389,6.5698708,5.9017249999046335,5.902456400000001,keyup
6.7135649999380105,6.713455999999999,6.112490000009537,6.1123343,keydown
6.800444999933242,6.800889099999999,6.1221250000000005,6.1226840000000005,keyup
6.936419999957084,6.9365761,6.331634999990463,6.3316939,keydown
7.023715000033378,7.023919599999999,6.34188000011444,6.3420745,keyup
7.172475000023842,7.172502099999999,6.547835000038145,6.547916100000001,keydown
7.26978499996662,7.2699499,6.557545000076292,6.5582745000000005,keyup
7.38984000003338,7.389716699999999,6.763480000019076,6.7634841,keydown
7.495804999947548,7.495972799999999,6.773154999971389,6.7738901,keyup
7.650590000033378,7.650530999999999,6.982085000038147,6.982015700000001,keydown
7.739860000014304,7.739995199999999,6.991589999914169,6.992420399999999,keyup
7.877485000014304,7.8776014,7.201990000009538,7.2019194,keydown
7.979705000042915,7.980021899999999,7.2122200000286085,7.212345099999999,keyup
8.117894999980926,8.1176838,7.420620000123979,7.4205178,keydown
8.20387999999523,8.204047899999999,7.430230000019076,7.4308293,keyup
8.344514999985694,8.3446514,7.6382650001049015,7.638296899999999,keydown
8.43055999994278,8.4310663,7.64850500011444,7.648701400000001,keyup
8.601340000033378,8.6012813,7.855335000038142,7.855320700000001,keydown
8.711264999985694,8.7110962,7.864829999923707,7.865690100000001,keyup
8.850629999995231,8.8506878,8.074995000123977,8.0742094,keydown
8.943894999980927,8.9441364,8.084329999923707,8.0846293,keyup
9.091544999957087,9.0916696,8.292019999980926,8.291972600000001,keydown
9.195189999938012,9.1951659,8.30152999997139,8.3022946,keyup
9.349605000019075,9.3497541,8.509944999933243,8.509918899999999,keydown
