browser_isolated,browser_isolated_async_work,browser_isolated_graphics,browser_isolated_video5,browser_unisolated,browser_unisolated_async_work,browser_unisolated_graphics,browser_unisolated_video5
100.27999999999884,100.09979999999632,100.13999999999942,100.27999999999884,100.0077999999994,100.07880000001023,103,99
100.72000000000116,100.68250000000262,102.77999999999884,100.34000000000016,100.62750000000231,100.38070000000153,99,102
100.5,100.1330999999991,99.06000000000132,100.56000000000132,100.08029999999415,100.30259999998816,100,100
100.36000000000058,101.27090000000317,100.27999999999884,100.85999999999694,100.89660000000733,100.62800000000423,101,101
100.5,99.37739999999758,100.20000000000071,99.88000000000102,99.78830000000016,100.30489999999554,100,100
100.55999999999769,110.62780000000204,100.70000000000071,101.10000000000218,100.44889999999576,100.50430000000053,100,100
100.04000000000087,100.41939999999886,100.21999999999753,99.97999999999956,100.35299999999552,100.27000000000407,100,100
100.36000000000058,100.11260000000038,100.36000000000058,100.69999999999708,100.7019000000073,100.77790000000095,101,101
100.40000000000146,100.22859999999493,100.20000000000071,100.26000000000204,100.21109999999317,99.93959999999788,101,101
101.04000000000087,100.62490000000253,101.11999999999898,100.5199999999968,100.28190000000905,100.7734000000055,99,100
100.21999999999387,100.24170000000596,100.22000000000116,100.28000000000613,99.98599999998989,100.241099999992,101,100
100.80000000000292,100.50599999999396,100.77999999999884,100.68000000000028,100.74560000000928,100.77360000000044,101,101
100.18000000000028,100.43179999999847,100.22000000000116,100.0399999999936,100.0011999999988,100.23519999999552,99,100
100.91999999999824,114.06180000000312,100.20000000000071,100.81999999999972,100.825499999999,100.41720000001078,102,101
100.27999999999884,100.08570000000329,100.45999999999913,99.84000000000378,99.876400000001,100.2671999999875,100,99
100.60000000000582,100.57140000000072,100.45999999999913,100.86000000000058,100.78949999999897,101.1135000000213,100,101
100.37999999999738,100.19810000000145,100.04000000000087,100.19999999999708,99.87269999999262,99.67649999998685,101,100
100.72000000000116,100.58389999999054,100.47999999999956,100.41999999999824,100.59680000000662,100.64949999999952,101,109
100.05999999999769,100.3827999999994,100.34000000000016,100.52000000000407,100.27449999999952,100.27650000000722,100,99
