browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.07532500004768394,0.07546790000000003,0.00968000006675851,0.010194000000000258,keyup
0.21582500004768335,0.21597010000000005,0.21496500003337893,0.21460930000000022,keydown
0.28128499996662093,0.2814953000000002,0.22440500009060038,0.22496709999999975,keyup
0.4181599999666208,0.4181136999999999,0.4320149999856966,0.4321166000000005,keydown
0.49121500003337815,0.4915168000000001,0.44204500007629477,0.4423522000000002,keyup
0.6330800000429146,0.6330822000000003,0.6511900000572215,0.6516127000000003,keydown
0.7163400000333775,0.7165269999999999,0.6612000000476854,0.6617993000000002,keyup
0.8421150000095361,0.8421037000000002,0.8684350000619894,0.8687143000000006,keydown
0.9184850000143046,0.9185601000000003,0.8784000000953682,0.8789288000000006,keyup
1.0353450000286095,1.0351801,1.082235000014304,1.0820236000000003,keydown
1.1176599999666204,1.1175983000000003,1.0919600000381493,1.0922575000000005,keyup
1.2322599999904629,1.2322019,1.2989700000286106,1.2993110000000003,keydown
1.309605000019073,1.3096026,1.3089850000143066,1.3095192000000004,keyup
1.4523600000143047,1.4522818,1.5151500000953693,1.5155007000000005,keydown
1.5293350000381452,1.5296216000000002,1.5251600000858332,1.5256990000000004,keyup
1.6558899999856944,1.6561436000000003,1.7308550000190746,1.7308475999999997,keydown
1.7404099999666203,1.7406430000000002,1.7406700000762925,1.7411995000000005,keyup
1.8852849999666201,1.8852281000000002,1.9481650000810635,1.9481548000000002,keydown
1.971639999985694,1.9716760000000002,1.9581000000238422,1.9584020000000004,keyup
2.1042899999618525,2.1043494999999997,2.164345000028611,2.1644321,keydown
2.163544999957084,2.1637008,2.174275000095369,2.1746587,keyup
2.325544999957083,2.3253488000000004,2.381555000066756,2.3813383000000004,keydown
2.396794999957084,2.3967236000000005,2.391345000028611,2.3916919000000005,keyup
2.5333350000381465,2.5333432,2.5987000000476854,2.5983899,keydown
2.6265099999904624,2.6267520000000006,2.6081500000953692,2.6086449,keyup
2.8048899999856935,2.8043551000000004,2.814950000047684,2.8150504000000005,keydown
2.892485000014304,2.8927788000000003,2.82496500003338,2.825270299999999,keyup
3.0343999999761575,3.0343648000000005,3.0320450000762946,3.032036100000001,keydown
3.1126299999952316,3.1127989000000005,3.0417250000238436,3.0422838,keyup
3.268955000042915,3.2687382000000005,3.2500900000333814,3.2503063,keydown
3.3606849999427784,3.3608298000000003,3.2601150000095362,3.2605702999999995,keyup
3.5296349999904617,3.5295172,3.4671850000619884,3.467228500000001,keydown
3.602735000014304,3.6028555000000004,3.4772050000429164,3.4774844,keyup
3.7550249999761576,3.7544908,3.6841100000143054,3.6840884000000003,keydown
3.848149999976158,3.8478941000000004,3.6937649999856976,3.6943552000000004,keyup
3.992514999985696,3.9925086,3.901040000081064,3.9011226000000008,keydown
4.08281500005722,4.0829307,3.911095000028613,3.911367200000001,keyup
4.266320000052451,4.265765,4.116884999990464,4.1166564,keydown
4.343014999985696,4.342937500000001,4.127490000009537,4.1270258,keyup
4.493955000042915,4.4929107,4.334675000071526,4.3346065,keydown
4.5858600000143035,4.5859939,4.344680000066758,4.3448831000000006,keyup
4.726445000052452,4.7267392,4.5501600000858335,4.550291400000001,keydown
4.843070000052451,4.8430478,4.559965000033381,4.5605247,keyup
4.99053499996662,4.9905834,4.767785000085832,4.7678107999999995,keydown
5.099004999995232,5.0990298,4.777875,4.778072400000001,keyup
5.229264999985695,5.22888,4.982360000014305,4.982391700000001,keydown
5.339919999957084,5.3400496,4.99244000005722,4.992597099999999,keyup
5.503575000047684,5.5033254000000005,5.198180000066758,5.197862300000001,keydown
5.58690999996662,5.5870793,5.207850000023845,5.2082646,keyup
5.734404999971387,5.7346298,5.412115000009537,5.4123056,keydown
5.838955000042915,5.839104900000001,5.422110000014305,5.422530399999999,keyup
5.983669999957083,5.9836818,5.629090000033381,5.6291852,keydown
6.085274999976157,6.0851299,5.638855000019076,5.639406900000001,keyup
6.229730000019071,6.229661600000001,5.846535000085831,5.8468199,keydown
6.34178499996662,6.3421519,5.856600000023844,5.857046,keyup
6.496894999980926,6.496756500000001,6.062970000028612,6.0632632,keydown
6.586659999966619,6.5862012000000005,6.073240000009539,6.0734823,keyup
6.732955000042914,6.7327567,6.27921000003815,6.2791082,keydown
6.835190000057219,6.835237500000001,6.289100000023842,6.2893989999999995,keyup
6.974120000004767,6.973836400000001,6.497014999985696,6.497051300000001,keydown
7.0791299999952315,7.079242100000001,6.5070250000953695,6.5072849999999995,keyup
7.223934999942779,7.223885800000001,6.715985000014305,6.716095900000001,keydown
7.334075000047683,7.3342693,6.726120000004771,6.726334700000001,keyup
7.465034999966619,7.4648840000000005,6.931405000090601,6.9313982,keydown
7.587205000042916,7.5872999000000005,6.941080000042918,6.941699100000001,keyup
7.7393150000572195,7.739257900000001,7.148365000009536,7.1484109,keydown
7.851769999980926,7.8513584,7.158185000061993,7.158635200000001,keyup
7.98306500005722,7.9829544,7.3635500000715215,7.363605,keydown
8.089,8.0893427,7.373930000066762,7.3738299000000005,keyup
8.267950000047684,8.2679713,7.579860000014305,7.5800143,keydown
8.36125,8.3613836,7.590009999990469,7.5902519999999996,keyup
8.508965000033378,8.509027399999999,7.796004999995231,7.7961431999999995,keydown
8.625360000014304,8.625408,7.806110000014309,7.806383,keyup
8.775080000042916,8.7750354,8.014855000019073,8.0149302,keydown
8.898299999952316,8.8984601,8.024860000014309,8.0251681,keyup
9.057740000009536,9.0579143,8.233465000033378,8.2335079,keydown
9.151340000033377,9.15148,8.24362000000477,8.2437211,keyup
9.305389999985696,9.3051744,8.451745000004768,8.4517773,keydown
9.39541499996185,9.395489699999999,8.461535000085833,8.4620082,keyup
9.554100000023839,9.554111599999999,8.667340000033375,8.6672292,keydown
9.645154999971387,9.6455108,8.677455000042917,8.6774694,keyup
9.825309999942778,9.8251536,8.883379999995233,8.8837714,keydown
9.909370000004767,9.9095813,8.893455000042918,8.8940089,keyup
10.074804999947547,10.075043899999999,9.100795000076294,9.1006388,keydown
10.167379999995232,10.1675718,9.110665000081065,9.1109672,keyup
10.316299999952316,10.3162186,9.318639999985697,9.3188735,keydown
10.413450000047684,10.4136081,9.328550000071528,9.3290905,keyup
10.591289999961853,10.5912271,9.537300000071523,9.5375771,keydown
10.691544999957083,10.6916437,9.547735000014308,9.5478044,keyup
10.82325,10.8232536,9.755070000052454,9.7550893,keydown
10.936544999957084,10.9366644,9.765175000071524,9.7653382,keyup
11.127394999980927,11.127372099999999,9.972410000085832,9.9725165,keydown
11.224325000047683,11.2246992,9.982389999985697,9.982752,keyup
11.359240000009537,11.3592932,10.190295000076295,10.1901316,keydown
11.4685,11.4687272,10.199850000023842,10.2003969,keyup
11.623399999976156,11.6233215,10.40761000001431,10.4075915,keydown
11.71344000005722,11.7137438,10.417555000066757,10.4178052,keyup
11.863514999985695,11.8634439,10.625535000085831,10.6255189,keydown
11.972634999990463,11.9728117,10.635580000042916,10.6358062,keyup
12.117840000033377,12.117828699999999,10.841200000047683,10.8410868,keydown
12.222644999980927,12.2228245,10.851085000038152,10.8513533,keyup
12.378815000057221,12.3784122,11.057810000061993,11.0578958,keydown
12.491620000004767,12.491848399999999,11.067710000038153,11.0681139,keyup
12.632845000028608,12.6324416,11.275235000014307,11.275174400000001,keydown
12.733934999942777,12.733958699999999,11.285185000061992,11.2855034,keyup
12.899554999947542,12.899472999999999,11.490200000047684,11.490231900000001,keydown
13.005570000052453,13.0058856,11.500629999995232,11.5004618,keyup
13.157470000028608,13.157473,11.709550000071522,11.709445599999999,keydown
13.267725000023843,13.2679203,11.719565000057221,11.7198213,keyup
13.422554999947549,13.4225359,11.924165000081063,11.9241444,keydown
13.514735000014303,13.5149428,11.93425,11.9344256,keyup
13.67560000002384,13.6754774,12.141670000076294,12.1413927,keydown
13.762960000038147,13.762971499999999,12.151330000042917,12.151632800000002,keyup
13.924049999952315,13.923745199999999,12.359790000081064,12.359845,keydown
14.018764999985697,14.019012,12.369815000057221,12.3700637,keyup
14.199254999995231,14.198789399999999,12.579480000019073,12.5794557,keydown
14.29678999996185,14.297020799999999,12.58952500009537,12.5897006,keyup
14.460485000014303,14.4606171,12.793930000066757,12.793902200000002,keydown
14.551980000019073,14.552060099999998,12.803800000071524,12.8041536,keyup
14.739585000038142,14.739639699999998,13.01077500009537,13.0109007,keydown
14.813740000009537,14.814080699999998,13.020759999990469,13.021125300000001,keyup
15.007820000052453,15.007788899999998,13.227085000038153,13.227185899999998,keydown
15.116044999957088,15.1161296,13.237225000023843,13.237474800000001,keyup
15.278095000028609,15.278079299999998,13.442335000038147,13.4423511,keydown
15.379034999966619,15.379165099999998,13.452050000071528,13.452605600000002,keyup
15.569924999952315,15.569899499999998,13.658160000085834,13.658369700000002,keydown
15.655860000014302,15.656183500000001,13.668475000023841,13.668630799999999,keyup
15.826975000023845,15.826812,13.87671500003338,13.8762145,keydown
15.930945000052452,15.9312,13.886025000095364,13.886585400000001,keyup
16.129169999957085,16.1288861,14.092955000042911,14.092906800000002,keydown
16.209039999961853,16.2092475,14.102650000095364,14.103137499999999,keyup
16.38190499997139,16.3818585,14.30834000003338,14.308402999999998,keydown
16.491924999952317,16.4922644,14.31831500005722,14.318637800000001,keyup
16.667695000052454,16.6677988,14.523660000085831,14.5237053,keydown
16.776355000019073,16.7763162,14.533330000042918,14.5339095,keyup
16.94400499999523,16.9439375,14.739590000033376,14.739659500000002,keydown
17.05117999994755,17.0513384,14.75009500002861,14.7498666,keyup
17.20822000002861,17.2079763,14.956585000038148,14.956654700000001,keydown
17.314190000057216,17.3143787,14.966530000090602,14.9669485,keyup
17.470909999966622,17.4709419,15.173230000019073,15.173581899999999,keydown
17.576110000014303,17.576416599999998,15.183504999995234,15.183810099999999,keyup
17.791100000023846,17.79109,15.38962000000477,15.389786399999998,keydown
17.8721399999857,17.872414199999998,15.399634999990463,15.399966899999999,keyup
18.04995000004768,18.0499668,15.604875000000002,15.6050577,keydown
18.13013499999046,18.1304415,15.614860000014305,15.615307300000001,keyup
18.29005499994755,18.290046399999998,15.823590000033375,15.8235231,keydown
18.392309999942782,18.392480499999998,15.833660000085834,15.8337845,keyup
18.561384999990466,18.5611678,16.043144999980925,16.0432253,keydown
18.664470000028608,18.6645164,16.05286500000954,16.053462800000002,keyup
18.827190000057215,18.827175099999998,16.258000000000003,16.2580709,keydown
18.93328999996185,18.933539,16.26806500005722,16.2682819,keyup
19.11313999998569,19.1130887,16.47331500005722,16.4732219,keydown
19.202274999976154,19.2025614,16.483264999985693,16.4834474,keyup
19.352100000023846,19.3521854,16.688975000023845,16.6892478,keydown
19.45469000005722,19.4546122,16.699065000057224,16.6994994,keyup
19.60324500000477,19.6031999,16.904985000014307,16.9050275,keydown
19.718240000009537,19.7186433,16.915050000071524,16.915285,keyup
19.920789999961855,19.9205678,17.120905000090602,17.1209263,keydown
20.011509999990466,20.011660799999998,17.130900000095366,17.1311454,keyup
20.164809999942776,20.1643137,17.336345000028608,17.3362896,keydown
20.246409999966616,20.246677299999998,17.346269999980926,17.3465288,keyup
20.41550499999523,20.415286299999998,17.55447000002861,17.5545412,keydown
20.514575000047685,20.5147095,17.564730000019075,17.5647656,keyup
20.681355000019074,20.6813624,17.77281500005722,17.7727747,keydown
20.784509999990462,20.784741,17.783050000071526,17.7830951,keyup
20.921649999976154,20.9213728,17.99087000000477,17.989846,keydown
21.02955499994755,21.0297713,17.999550000071523,18.000152,keyup
21.19681500005722,21.1963205,18.20744000005722,18.207727900000002,keydown
21.283855000019074,21.283906299999998,18.217350000023842,18.2179075,keyup
21.466205000042912,21.4662714,18.425295000076297,18.425386,keydown
21.568480000019072,21.5688209,18.435240000009536,18.435699,keyup
21.7222350000143,21.7223117,18.641830000042916,18.6418958,keydown
21.826809999942775,21.826904,18.651875000000004,18.6521413,keyup
22.002865000009535,22.0028056,18.85944500005246,18.8593826,keydown
22.099549999952316,22.0998776,18.8691550000906,18.8696604,keyup
22.260335000038147,22.2604523,19.073955000042915,19.073878,keydown
22.36585000002384,22.3659167,19.083650000095368,19.0842139,keyup
22.523960000038144,22.5236151,19.291335000038146,19.2917248,keydown
22.636779999971388,22.6369506,19.30133000004291,19.3019045,keyup
22.81913499999046,22.818651799999998,19.508845000028614,19.5086988,keydown
22.916730000019072,22.9169738,19.518415000081063,19.5189658,keyup
23.117115000009534,23.1169609,19.724970000028605,19.725041,keydown
23.199970000028607,23.2000126,19.735230000019072,19.7352683,keyup
23.388945000052452,23.3886285,19.93801999998093,19.938102100000002,keydown
23.47579499995708,23.4760381,19.94827500009537,19.948379,keyup
23.681705000042918,23.6816396,20.156530000090598,20.1560733,keydown
23.768164999961854,23.7680741,20.166175000071526,20.1662838,keyup
23.968715000033377,23.968771,20.372605000019078,20.3725565,keydown
24.081820000052453,24.082102799999998,20.38243500006199,20.3827824,keyup
24.272750000000002,24.2726841,20.588230000019074,20.5882407,keydown
24.37609000003338,24.3761555,20.59827500009537,20.5984516,keyup
24.67657000005245,24.6766307,20.803884999990466,20.8037857,keydown
24.77302499997616,24.7731826,20.813845000028614,20.8140051,keyup
24.98475,24.984681,21.02084000003338,21.0208758,keydown
25.070164999961854,25.070342699999998,21.030955000042916,21.0310983,keyup
25.370615000009536,25.3707697,21.23705500006676,21.2371792,keydown
25.456105000019072,25.4562558,21.247115000009536,21.2474269,keyup
25.68902999997139,25.688951499999998,21.45470500004292,21.454402,keydown
25.789115000009538,25.7892914,21.465000000000003,21.4646866,keyup
