browser_isolated,browser_unisolated
0.0,0.0
66.48000000001048,68.00000000000364
99.77999999999156,101.99999999999636
100.30000000000292,99.0
100.17999999999302,100.0
100.00000000000728,100.0
100.16000000000348,100.0
100.21999999999387,100.0
100.36000000000786,101.0
100.05999999999769,100.0
100.23999999999796,100.0
100.20000000000437,105.0
99.99999999999272,96.0
100.08000000000176,100.0
100.29999999999563,100.0
100.06000000000496,100.0
100.18000000000028,100.00000000000364
100.09999999999854,100.99999999999636
100.25999999999476,100.0
100.20000000000437,100.0
99.9800000000032,100.00000000000364
100.16000000000348,99.99999999999636
100.25999999999476,100.0
100.5199999999968,101.0
100.16000000000348,100.0
100.22000000000116,100.0
99.9800000000032,100.0
100.21999999999387,100.0
99.95999999999913,100.0
100.28000000000613,100.0
100.15999999999622,100.0
99.87999999999738,101.00000000000364
100.58000000000176,99.99999999999636
100.0199999999968,100.0
100.34000000000378,100.0
99.86000000000058,100.0
99.86000000000058,100.00000000000364
100.37999999999738,99.99999999999636
100.26000000000204,100.0
100.20000000000437,101.0
100.0399999999936,100.00000000000364
99.97999999999593,99.99999999999636
100.18000000000028,100.0
100.1400000000067,100.0
100.19999999999708,100.0
100.30000000000292,100.00000000000364
99.87999999999738,100.99999999999636
100.04000000000087,101.0
100.23999999999796,99.0
100.40000000000146,101.0
99.81999999999972,100.0
100.88000000000466,100.0
99.93999999999504,100.0
100.26000000000204,100.0
100.12000000000262,101.0
100.13999999999214,100.00000000000364
100.02000000000407,99.99999999999636
100.18000000000028,100.0
100.13999999999942,100.0
100.16000000000348,100.0
99.87999999999738,100.00000000000364
100.40000000000146,99.99999999999636
100.09999999999854,101.0
100.31999999999972,100.0
100.04000000000087,100.00000000000364
100.07999999999448,99.99999999999636
100.02000000000407,100.0
100.30000000000292,100.0
100.04000000000087,100.0
100.13999999999942,100.00000000000364
100.12000000000262,99.99999999999636
100.1999999999898,101.0
100.0,100.0
100.1400000000067,100.0
100.27999999999884,101.0
100.09999999999854,99.0
100.26000000000204,100.0
99.95999999999913,100.0
100.19999999999708,101.0
99.9400000000096,100.0
99.93999999999504,100.00000000000364
100.76000000000204,99.99999999999636
99.67999999999302,100.0
100.08000000000176,100.0
100.20000000000437,101.00000000000364
100.19999999999708,99.99999999999636
99.78000000000613,100.0
100.43999999999504,100.0
99.97999999999593,100.0
100.22000000000116,100.00000000000364
100.16000000000348,99.99999999999636
100.13999999999942,100.0
100.23999999999796,100.0
99.95999999999913,101.0
100.22000000000116,100.0
99.9800000000032,100.0
100.22000000000116,100.0
99.89999999999418,100.0
100.58000000000176,100.0
99.94000000000231,100.0
100.23999999999796,100.0
100.63999999999942,101.0
100.38000000000466,100.0
100.23999999999796,100.0
100.22000000000116,100.0
100.17999999999302,101.0
100.16000000000348,100.0
100.19999999999708,100.0
100.1400000000067,100.0
100.0199999999968,100.00000000000364
100.09999999999854,99.99999999999636
100.33999999999652,100.0
100.20000000000437,101.0
100.04000000000087,100.00000000000364
100.12000000000262,99.99999999999636
100.22000000000116,100.0
100.0199999999968,100.0
100.27999999999884,100.0
100.18000000000028,101.0
100.22000000000116,100.0
100.11999999999534,100.0
100.26000000000204,101.0
99.9800000000032,100.0
100.43999999999504,100.0
100.1200000000099,100.00000000000364
100.13999999999214,99.99999999999636
99.91999999999824,100.0
100.18000000000028,101.0
99.9800000000032,100.00000000000364
100.34000000000378,99.99999999999636
99.91999999999824,100.0
100.45999999999913,100.0
100.0,100.0
100.16000000000348,100.00000000000364
100.23999999999796,100.99999999999636
100.13999999999214,100.0
100.04000000000087,100.0
100.1200000000099,100.00000000000364
100.05999999999769,99.99999999999636
100.31999999999243,100.0
100.08000000000902,100.0
100.25999999999476,100.0
99.95999999999913,101.0
100.16000000000348,100.0
100.04000000000087,100.00000000000364
100.15999999999622,99.99999999999636
99.91999999999824,100.0
100.08000000000176,100.0
100.18000000000028,100.0
100.34000000000378,100.0
100.13999999999214,100.99999999999636
100.50000000000728,100.00000000000364
100.29999999999563,100.0
100.08000000000176,100.00000000000364
100.13999999999942,100.99999999999636
100.05999999999769,100.00000000000364
100.31999999999972,100.0
100.26000000000931,99.99999999999636
99.8599999999933,100.0
100.20000000000437,100.0
99.95999999999184,100.0
100.44000000000231,101.0
100.05999999999769,100.0
100.12000000000262,100.0
100.58000000000176,100.0
100.17999999999302,100.0
100.04000000000087,100.0
100.04000000000816,100.0
100.45999999999913,100.0
99.84000000000378,101.00000000000728
100.31999999999243,99.99999999999272
100.0,100.0
99.9800000000032,100.0
100.69999999999708,100.0
100.12000000000262,100.00000000000728
100.13999999999942,99.99999999999272
99.95999999999913,100.0
100.30000000000292,101.0
100.25999999999476,100.0
100.16000000000348,100.0
99.9800000000032,100.0
100.22000000000116,100.00000000000728
100.13999999999214,99.99999999999272
100.16000000000348,101.0
99.9600000000064,100.0
100.23999999999796,100.0
100.15999999999622,100.0
99.95999999999913,100.0
100.5199999999968,100.0
100.02000000000407,100.0
99.91999999999824,100.0
100.13999999999942,101.0
100.08000000000176,100.0
100.27999999999884,100.0
100.04000000000087,100.00000000000728
100.18000000000028,99.99999999999272
100.08000000000176,100.0
100.33999999999652,100.0
99.77999999999884,100.0
100.42000000000552,100.00000000000728
99.87999999999738,100.99999999999272
100.86000000000058,100.00000000000728
100.37999999999738,99.99999999999272
100.0199999999968,101.0
100.26000000000931,100.0
99.99999999999272,100.0
100.02000000000407,101.0
100.19999999999708,100.0
100.16000000000348,100.0
100.29999999999563,101.0
100.08000000000176,100.0
100.26000000000204,100.0
99.86000000000058,100.0
100.41999999999824,100.0
100.09999999999854,101.0
100.08000000000176,100.0
100.23999999999796,100.0
100.0,100.0
100.20000000000437,100.0
100.0199999999968,100.0
100.13999999999942,100.0
100.12000000000262,100.0
100.41999999999824,101.0
100.26000000000204,100.0
100.0199999999968,100.00000000000728
100.18000000000757,99.99999999999272
100.13999999999214,100.0
100.05999999999769,101.0
100.40000000000146,100.0
100.08000000000902,100.0
100.11999999999534,100.0
100.25999999999476,100.0
100.10000000000582,100.0
100.13999999999942,100.0
100.29999999999563,100.0
99.90000000000872,101.0
100.05999999999769,100.0
100.23999999999796,100.0
100.11999999999534,100.0
100.23999999999796,100.0
99.76000000000931,100.0
100.19999999999708,101.0
100.54000000000087,100.0
99.99999999999272,100.0
100.10000000000582,100.00000000000728
100.42000000000552,99.99999999999272
99.93999999999504,100.0
100.10000000000582,101.0
100.25999999999476,100.0
99.95999999999913,100.0
100.13999999999942,100.0
100.56000000000496,100.0
100.25999999999476,101.00000000000728
99.9800000000032,99.99999999999272
100.3599999999933,101.00000000000728
100.18000000000757,98.99999999999272
99.71999999999387,100.0
100.44000000000231,100.00000000000728
100.21999999999387,99.99999999999272
100.1200000000099,100.0
100.19999999999708,101.0
100.17999999999302,100.0
100.34000000000378,100.0
100.23999999999796,100.0
99.9600000000064,100.00000000000728
100.08000000000176,99.99999999999272
100.18000000000028,101.0
100.05999999999769,100.0
100.25999999999476,100.0
100.22000000000116,100.0
99.9600000000064,100.0
100.11999999999534,100.0
100.18000000000028,100.0
100.20000000000437,100.0
100.07999999999448,100.0
100.20000000000437,101.0
100.19999999999708,100.0
99.79999999999563,100.00000000000728
100.34000000000378,99.99999999999272
100.20000000000437,100.0
99.89999999999418,100.0
100.59999999999854,102.0
99.90000000000146,99.0
100.22000000000116,100.0
100.05999999999769,100.00000000000728
100.04000000000816,99.99999999999272
100.27999999999884,100.0
100.09999999999854,100.0
100.12000000000262,100.0
99.91999999999824,101.0
100.25999999999476,100.0
100.08000000000176,100.0
100.23999999999796,100.0
100.20000000000437,100.0
100.15999999999622,100.0
100.09999999999854,100.0
100.05999999999769,100.0
100.20000000000437,101.00000000000728
100.10000000000582,99.99999999999272
99.93999999999504,100.0
100.30000000000292,100.0
100.77999999999156,101.0
