browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.6863799999999998,0.6842592359999999,0.17112000000000194,0.17226746299999984,keydown
1.2126999999999981,1.20844841,0.38709999999999667,0.38853965499999976,keydown
1.752399999999998,1.7511326980000002,0.6031600000000026,0.6044272990000001,keydown
2.27984,2.2742430970000003,0.8143600000000006,0.815594806,keydown
2.7560000000000002,2.754284234,1.0251400000000004,1.0285853439999997,keydown
3.23602,3.2340898549999997,1.2424200000000027,1.2436003920000003,keydown
3.7157400000000003,3.7143402200000004,1.45946,1.461763327,keydown
4.2107600000000005,4.208755963000001,1.67136,1.672648991,keydown
4.6769199999999955,4.674674334,1.887120000000003,1.888378639,keydown
5.1371,5.137120253,2.1035600000000017,2.1043271479999994,keydown
5.5764,5.574658031999999,2.318399999999997,2.3200882160000003,keydown
5.994719999999997,5.9936875370000005,2.530479999999997,2.5315199659999994,keydown
6.4604800000000004,6.459371881,2.7419399999999996,2.7431305340000005,keydown
6.911020000000001,6.908921583000001,2.9524199999999965,2.9547590120000002,keydown
7.350439999999995,7.344446428,3.1698999999999913,3.171170427,keydown
7.813019999999998,7.809054699,3.3860600000000005,3.3871169620000003,keydown
8.261579999999999,8.259692305000002,3.601860000000002,3.6030374920000003,keydown
8.71104,8.708948845999998,3.816820000000007,3.8172715450000005,keydown
9.130199999999999,9.129157825,4.029660000000007,4.030915996999999,keydown
9.566559999999996,9.564577456999999,4.238320000000002,4.241374650999999,keydown
10.015699999999995,10.014353837000002,4.462860000000006,4.461220698,keydown
10.436039999999998,10.433990197,4.671260000000004,4.672214373999999,keydown
10.871379999999998,10.869530531999999,4.887219999999999,4.888133922,keydown
11.27626,11.274643226999999,5.103160000000003,5.104244817,keydown
11.696259999999995,11.694123891,5.318560000000005,5.319679095,keydown
12.071339999999996,12.069417938,5.534239999999997,5.5354303510000005,keydown
12.476379999999995,12.474508434,5.750159999999994,5.751426597,keydown
12.866119999999999,12.86461255,5.964939999999999,5.967176138999999,keydown
13.255619999999997,13.254462904,6.178939999999997,6.180022085000001,keydown
13.646539999999998,13.644606382000003,6.389859999999999,6.391479511,keydown
14.051619999999996,14.049562853000001,6.605900000000005,6.607460049,keydown
14.441880000000001,14.439735146,6.822339999999997,6.823394575,keydown
14.84638,14.844652068000002,7.035520000000005,7.036539134,keydown
15.23658,15.234658101,7.247219999999999,7.248358487000001,keydown
15.611500000000003,15.609242339000001,7.4609999999999985,7.46271106,keydown
15.986819999999998,15.984724153000002,7.673060000000007,7.674255871,keydown
16.376279999999998,16.374631688,7.889399999999995,7.89043573,keydown
16.766540000000003,16.764661677,8.10154,8.102613252,keydown
17.140939999999997,17.139255479000003,8.317099999999996,8.318676386,keydown
17.516699999999997,17.514757424000003,8.530559999999994,8.531747218,keydown
17.890839999999994,17.889341213,8.744399999999999,8.745590418,keydown
18.2668,18.264686929,8.955899999999986,8.957110049,keydown
18.6264,18.624287337000002,9.171760000000006,9.173029532,keydown
18.98616,18.984689024,9.382720000000006,9.383938083,keydown
19.31616,19.314460635,9.594059999999999,9.595243855,keydown
19.661939999999998,19.659815557,9.805459999999997,9.806492162,keydown
20.006739999999997,20.00502363,10.021379999999994,10.022617878,keydown
20.35202,20.349807067,10.237359999999995,10.238519784,keydown
20.68158,20.679802510000002,10.454120000000003,10.455181942000001,keydown
21.04194,21.039709086000002,10.668499999999995,10.669667188,keydown
21.386260000000004,21.384763868,10.884739999999994,10.885704407,keydown
21.746979999999997,21.744832125000002,11.092839999999995,11.096302046,keydown
22.12152,22.119838146,11.309979999999996,11.311236919,keydown
22.481440000000003,22.479506765,11.521,11.522555395,keydown
22.8567,22.854810579000002,11.737160000000003,11.738202089,keydown
23.231980000000004,23.229824198,11.952060000000003,11.953789586000001,keydown
23.59076,23.5896966,12.167640000000006,12.168744849000001,keydown
23.981779999999997,23.980011442000002,12.381100000000004,12.382322387,keydown
24.33946,24.338536822000002,12.595839999999995,12.597130994999999,keydown
24.702099999999998,24.699995001,12.80914,12.810478781999999,keydown
25.04668,25.044511531,13.020380000000003,13.021928174000001,keydown
25.421940000000003,25.419929493,13.236199999999997,13.236907408999999,keydown
25.781679999999998,25.779592989,13.452100000000002,13.452991198000001,keydown
26.14222,26.140035845,13.668260000000004,13.669391116000002,keydown
26.48716,26.484954136000002,13.883200000000002,13.884641946,keydown
26.860699999999998,26.85973707,14.099540000000005,14.100694193,keydown
27.20636,27.205107736000002,14.3138,14.314759697000001,keydown
27.55172,27.549621452,14.525279999999995,14.526529571,keydown
27.896739999999998,27.89469338,14.736739999999998,14.738261771,keydown
28.25704,28.255101819,14.952619999999996,14.953934636000001,keydown
28.587159999999994,28.585089631,15.16834,15.169730214,keydown
28.93238,28.930325243000002,15.384860000000003,15.385923136,keydown
29.292260000000002,29.290106659,15.599919999999997,15.601337213999999,keydown
29.637420000000002,29.63537069,15.816919999999996,15.81756548,keydown
29.9954,29.994249186999998,16.031980000000004,16.033134943999997,keydown
30.352700000000002,30.352680095,16.247780000000006,16.248375312999997,keydown
30.701560000000004,30.700080466,16.46082,16.462206895,keydown
31.04724,31.045073438,16.67434,16.675620025999997,keydown
31.392640000000004,31.390352989000004,16.885639999999995,16.887110055999997,keydown
31.722260000000002,31.720243087000004,17.1015,17.10275883,keydown
32.081860000000006,32.080037757,17.317800000000005,17.318934654000003,keydown
32.4118,32.409653475999995,17.52986,17.531076886999998,keydown
32.756699999999995,32.754705105,17.745599999999996,17.747147871000003,keydown
33.08672,33.085264239,17.958820000000003,17.961075028000003,keydown
