browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.054799999999998406,0.054714022000000195,0.002539999999996212,0.0002658320000001879,keyup
0.2510600000000007,0.25001880099999996,0.18540000000000134,0.18515484000000004,keydown
0.3091000000000008,0.3094985669999999,0.1946400000000068,0.1951837310000002,keyup
0.49135999999999846,0.4898745299999998,0.3984000000000094,0.39766980200000024,keydown
0.5651199999999985,0.5648894929999999,0.40887999999999636,0.40770127600000006,keyup
0.7461599999999997,0.7449297530000001,0.6122399999999999,0.6114739980000001,keydown
0.8506,0.850291522,0.6206600000000009,0.6215310839999999,keyup
1.0317599999999985,1.0303402090000002,0.8279799999999966,0.8272866490000004,keydown
1.1199199999999987,1.119616433,0.8365799999999979,0.83738475,keyup
1.3011599999999994,1.299994784,1.042020000000008,1.04124501,keydown
1.4055,1.4053540089999998,1.0506600000000077,1.051355428,keyup
1.5861,1.5855021020000004,1.256520000000009,1.2567850270000003,keydown
1.6743999999999986,1.6745201009999997,1.2660199999999975,1.2669086920000003,keyup
1.8563599999999987,1.855184554,1.4721600000000024,1.4712799790000002,keydown
1.930200000000001,1.9299493620000003,1.480240000000009,1.4813236440000006,keyup
2.111740000000001,2.110398685,1.6881199999999978,1.6863566410000006,keydown
2.199,2.1995998410000004,1.6957200000000086,1.696455406,keyup
2.381120000000001,2.3799252180000003,1.9020399999999995,1.9012445539999998,keydown
2.470840000000001,2.470389258,1.9109600000000029,1.9114203510000003,keyup
2.651440000000001,2.650326853,2.116740000000007,2.1159175869999993,keydown
2.724400000000001,2.72480148,2.1263799999999975,2.127216069,keyup
2.9218199999999985,2.9204128569999996,2.332819999999998,2.3312509869999998,keydown
2.993640000000001,2.9940930220000004,2.3426000000000045,2.3419190409999997,keyup
3.1927199999999996,3.192153833,2.5469400000000064,2.545437166,keydown
3.2654999999999994,3.265179869,2.5600000000000023,2.5555270539999997,keyup
3.46068,3.459581151,2.76276,2.7612328340000003,keydown
3.5351399999999984,3.53488064,2.774079999999998,2.7713650779999996,keyup
3.6991799999999984,3.699267915,2.9757800000000003,2.975124451,keydown
3.789760000000001,3.7897085510000004,2.9845400000000097,2.9853763209999995,keyup
3.9717800000000008,3.970072814,3.1914600000000064,3.1906263390000005,keydown
4.059000000000001,4.059266926,3.1996400000000023,3.2005469379999996,keyup
4.256939999999998,4.255645655,3.405600000000007,3.404764417,keydown
4.330300000000001,4.330128181,3.413820000000001,3.4147657600000008,keyup
4.496680000000001,4.4954303090000005,3.622380000000007,3.620699666000001,keydown
4.58606,4.585435756,3.629860000000008,3.630915117,keyup
4.76666,4.76544181,3.835160000000002,3.8342488369999996,keydown
4.84052,4.840058096999999,3.8442000000000007,3.8443015429999994,keyup
5.006020000000001,5.0050303949999995,4.049779999999998,4.0489765150000006,keydown
5.110420000000001,5.110044625,4.059219999999996,4.059821135000001,keyup
5.27646,5.275127629999999,4.265619999999998,4.263847899000001,keydown
5.3502800000000015,5.350052409000001,4.274960000000007,4.274884619000001,keyup
5.531279999999999,5.53055283,4.475840000000005,4.475872076000001,keydown
5.589940000000002,5.5901173680000005,4.484999999999999,4.486063425,keyup
5.80078,5.800482175,4.691119999999998,4.690195267000001,keydown
5.843340000000001,5.844164,4.699780000000004,4.700487005,keyup
6.041800000000002,6.04054415,4.902420000000006,4.901455556999999,keydown
6.114900000000002,6.114661395,4.911020000000008,4.9113549359999995,keyup
6.296099999999999,6.294946763,5.1186600000000055,5.11727628,keydown
6.356080000000002,6.355636458,5.1276399999999995,5.12817852,keyup
6.536940000000001,6.535603521,5.332639999999998,5.331850707,keydown
6.610500000000002,6.610062381,5.342380000000006,5.341953587,keyup
6.79008,6.789912209,5.5486800000000045,5.547854175,keydown
6.880500000000001,6.880217435,5.557940000000002,5.55896178,keyup
7.046020000000002,7.044864163000001,5.76324000000001,5.761416503,keydown
7.12134,7.120528841,5.77328,5.771573071,keyup
7.3153799999999976,7.314985922000001,5.978300000000004,5.977457052999999,keydown
7.373480000000001,7.373990835,5.989820000000009,5.987626653,keyup
7.5565,7.555640545,6.192880000000002,6.191087018,keydown
7.615740000000002,7.615487366000001,6.200800000000001,6.201409333,keyup
7.826439999999998,7.825512322000001,6.411360000000002,6.412478309,keydown
7.8856,7.885214567999999,6.414219999999986,6.415567114000001,keyup
8.08172,8.080505864,6.621620000000007,6.620832491000001,keydown
8.13982,8.140242587,6.629900000000006,6.6309242710000005,keyup
8.336299999999998,8.335120779,6.838580000000007,6.836831086000001,keydown
8.3951,8.395089379000002,6.845880000000008,6.846887788000001,keyup
8.59112,8.589979808999999,7.052080000000004,7.050264756,keydown
8.650460000000002,8.650510750999999,7.059359999999998,7.0604305720000005,keyup
8.83154,8.830552813,7.26212000000001,7.261372593,keydown
8.901980000000002,8.903232299999999,7.27252,7.271391343,keyup
9.07074,9.070582914,7.478120000000004,7.477282418000001,keydown
9.159119999999998,9.159585450000002,7.4893,7.4874267340000005,keyup
9.341939999999997,9.340852027,7.692180000000008,7.691216836,keydown
9.415680000000002,9.415492435,7.700780000000009,7.701409987000001,keyup
9.596899999999998,9.595673173000002,7.906180000000006,7.905246051,keydown
9.68608,9.685194347,7.914180000000002,7.915289787,keyup
9.866799999999998,9.865531039,8.11930000000001,8.118376252000001,keydown
9.955640000000002,9.955794909000002,8.12746,8.128379161000002,keyup
10.121399999999998,10.120330993,8.3322,8.331247218000001,keydown
10.195500000000003,10.195305429000001,8.341380000000001,8.341286561,keyup
10.37594,10.374949654000002,8.548259999999999,8.547319833,keydown
10.450860000000002,10.450558204,8.558019999999999,8.557941962000001,keyup
10.646440000000002,10.645285964,8.761840000000007,8.761011297,keydown
10.70516,10.705587180999999,8.772140000000007,8.771043273,keyup
10.886699999999998,10.885706840000001,8.97784,8.976920294,keydown
10.990080000000003,10.990021340999999,8.989140000000006,8.987366064,keyup
11.15698,11.155663410999999,9.193920000000006,9.192596421000001,keydown
11.230719999999998,11.230276620000001,9.20562000000001,9.202626820999999,keyup
11.3808,11.380641132000001,9.408720000000002,9.407068041999999,keydown
11.455820000000003,11.455436971000001,9.41646,9.417210027,keyup
11.63616,11.635586575000001,9.62284000000001,9.621187913,keydown
11.740560000000002,11.740321405,9.630220000000008,9.631262876000001,keyup
