browser_natural,os_natural,browser_machine,os_machine
0.0,0.0,0.0,0.0
0.38329789999999875,0.3839507000000011,0.2012962000000016,0.2019505999999991
0.6629731999999997,0.6629978000000012,0.40425559999999905,0.40494580000000013
0.9754235999999992,0.9760129000000015,0.6078710000000029,0.6083094000000004
1.2200125999999987,1.2201124000000014,0.8241960000000006,0.8242027000000007
1.5060195999999983,1.5061439000000014,1.0276939000000027,1.0282463000000002
1.8276112999999992,1.828124400000001,1.2309278000000035,1.2314206000000008
2.1052152,2.105239000000001,1.4316615000000041,1.4322418000000008
2.3927680999999996,2.393240200000001,1.6351397000000034,1.6356902000000009
2.6780726999999995,2.6782909000000013,1.8374541000000022,1.8378351000000004
2.9593232999999977,2.959277300000001,2.038901299999999,2.039511900000001
3.214608199999999,3.215306600000001,2.241644100000002,2.2422473000000007
3.4818663,3.4823590000000015,2.445536499999996,2.4459494
3.7410800999999996,3.7414396000000014,2.6464011999999997,2.6471041
3.9727815999999994,3.973400100000001,2.848287400000004,2.8487211000000006
4.190962799999999,4.191397400000001,3.0516312000000028,3.0518506
4.453664199999999,4.454399700000001,3.253797200000001,3.253626200000001
4.7390148,4.739519000000001,3.456176599999999,3.4567134
4.971767399999999,4.972522500000001,3.6569193999999996,3.6574281000000006
5.2167829999999995,5.217519800000001,3.8587849999999975,3.859121100000001
5.476156899999999,5.476600700000001,4.061860899999999,4.0625474
5.748912099999998,5.749574600000002,4.264148599999999,4.264579000000001
5.989396499999998,5.989609300000001,4.467255800000004,4.467726800000001
6.257159699999999,6.2576568,4.669763400000001,4.6698664
6.491308,6.491657300000001,4.871348699999999,4.871873600000001
6.790019999999998,6.7907179000000015,5.073566100000001,5.0739216
7.032421599999999,7.032758500000001,5.276620299999998,5.277097300000001
7.339607900000001,7.3397905,5.4796738000000005,5.4800708
7.625237899999998,7.6257928,5.695189900000003,5.695795
7.8965920999999994,7.896805700000001,5.8961763000000005,5.8968658000000005
8.1911393,8.191817800000003,6.098266500000001,6.098348
8.453175899999998,8.453878,6.300938199999997,6.301092500000001
8.738549299999999,8.738913100000001,6.504692200000001,6.504726
8.9873443,8.987943100000003,6.709465899999998,6.7096579
9.2425484,9.2429536,6.910920300000001,6.9116278
9.508310999999999,9.509003800000002,7.1122080000000025,7.1127278
9.7262087,9.7260193,7.315173800000004,7.3157654
9.971021399999998,9.971089600000003,7.516524600000004,7.5170017
10.2406437,10.241127900000002,7.719301999999999,7.7197899
10.5022469,10.5021366,7.9207779999999985,7.9215921
10.764679099999999,10.7651623,8.123945599999999,8.1239886
11.048636599999998,11.049171900000001,8.3246684,8.325085900000001
11.3185772,11.319210600000002,8.5268978,8.526850900000001
11.586698899999998,11.587229100000002,8.728423500000005,8.728668500000001
11.8298178,11.830245400000003,8.930249699999997,8.9309089
12.1106309,12.1113058,9.132453500000004,9.1330963
12.312225999999999,12.312319600000002,9.333672399999998,9.3343412
12.5657775,12.5663691,9.550184600000009,9.550732700000001
12.7910289,12.791366,9.751662199999998,9.751886800000001
13.057027599999998,13.057384200000001,9.953933800000001,9.954342
13.337269599999999,13.337424200000001,10.156979600000007,10.157214100000001
13.588089699999998,13.588486200000002,10.3594455,10.3599723
13.8429192,13.843489900000002,10.564053800000003,10.563936700000001
14.116905,14.116558900000001,10.7649519,10.7654297
14.3928163,14.3935457,10.980435300000003,10.9809762
14.692851399999999,14.693557299999998,11.182806900000003,11.182784900000001
15.000504199999998,15.000657,11.3853832,11.3859663
15.3117196,15.311688199999999,11.587799500000003,11.587880000000002
15.5901942,15.5906862,11.790846100000003,11.7908985
15.886064699999999,15.886731900000001,11.993378900000003,11.993852100000002
16.1689991,16.1697579,12.195567099999998,12.1957481
16.4271732,16.4278076,12.3978891,12.398474499999999
16.712647099999998,16.7129713,12.6009253,12.601007200000002
16.9992142,16.9998181,12.802308600000003,12.802809400000001
17.2823043,17.2828547,13.0051609,13.005728099999999
17.568476600000004,17.5688972,13.2074371,13.207698400000002
17.8556947,17.8559958,13.421996999999998,13.422062400000002
18.1469201,18.1470233,13.624447500000002,13.6248765
18.4587757,18.4590347,13.840059199999999,13.8405882
18.7424778,18.7430023,14.043637000000004,14.0439346
19.0486431,19.0490521,14.2461183,14.246801600000001
19.3977187,19.3981699,14.4485806,14.448936800000002
19.6664676,19.6671417,14.650465000000004,14.6511839
20.0036103,20.0042005,14.855454700000003,14.855384100000002
20.324883,20.3252055,15.058467700000001,15.0585129
20.6168357,20.6172793,15.259835500000001,15.260140500000002
20.9525103,20.9532838,15.461571200000002,15.4619866
21.264927699999998,21.265348,15.666778300000004,15.667153899999999
21.5828235,21.583366,15.882638999999998,15.883157100000002
21.914820999999996,21.9154037,16.0838405,16.0842466
22.2263188,22.2264696,16.287426600000003,16.2879902
22.544911399999997,22.5454618,16.491205900000004,16.491182300000002
22.8625117,22.862536,16.707026,16.7072108
23.1603522,23.160541900000002,16.909045499999998,16.9092705
23.4783344,23.478602,17.1106122,17.111007100000002
23.802064899999998,23.8025954,17.314222100000002,17.3141212
24.095231,24.095677,17.516629899999998,17.5171013
24.432212299999996,24.432729900000002,17.718065600000003,17.7186505
24.756110399999997,24.7557415,17.921117799999998,17.9213129
25.064324,25.0648124,18.1366655,18.1372426
25.401037199999998,25.4017771,18.339026600000004,18.339265700000002
25.7212823,25.721852000000002,18.542160700000004,18.542085
26.0304303,26.0308384,18.759011200000003,18.7588488
26.3351684,26.335867,18.974286900000003,18.9749094
26.661730399999996,26.661934,19.177941099999998,19.1782918
26.958536600000002,26.9590073,19.3811629,19.3815235
