,a2,a3,a4,a23,a24,a34,a234,r2,r3,r4,r23,r24,r34,r234,r2_a2,r2_a23,r2_a24,r2_a234,r23_a2,r23_a23,r23_a24,r23_a234,r234_a2,r234_a23,r234_a24,r234_a234
0,13,13,10,15,14,13,14,13,15,13,15,15,15,15,14,14,15,15,15,15,15,15,15,15,15,15
1,14,10,5,11,11,8,11,6,6,7,5,7,8,8,13,14,14,14,12,13,14,14,12,13,14,14
2,5,5,5,9,8,5,8,0,7,7,2,5,7,7,0,2,3,4,3,5,3,7,7,7,8,8
3,15,14,9,15,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,13,11,10,15,15,14,15,14,15,14,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15
5,15,12,9,15,15,10,15,13,3,1,7,4,2,4,15,15,15,15,10,12,11,11,4,4,4,5
6,15,14,13,15,15,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
7,13,14,14,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
8,15,15,15,15,15,15,15,15,14,10,15,14,13,14,15,15,15,15,15,15,15,15,15,15,15,15
9,11,14,14,14,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11,10,15,15,15,15,15,15,13,14,15,14,15,15,15,14,15,15,15,14,15,15,15,15,15,15,15
12,9,9,12,11,14,11,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
14,13,14,14,14,14,14,14,7,7,10,11,13,11,12,14,14,14,14,13,14,14,14,13,14,14,14
15,13,15,12,15,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
17,13,14,13,14,12,14,14,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
18,7,11,2,11,8,10,10,13,12,6,14,14,11,14,13,14,14,14,14,14,14,14,14,14,14,14
19,10,6,6,8,10,8,9,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
20,4,12,12,9,12,13,12,15,14,13,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15
21,2,10,11,8,12,11,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
22,5,6,7,6,6,7,7,14,15,15,15,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15
23,5,12,9,13,12,12,12,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
24,10,12,5,12,9,10,12,12,14,14,14,14,15,15,13,15,15,15,13,14,15,15,14,15,15,15
25,12,14,10,15,13,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
26,2,9,11,6,7,11,10,14,15,11,15,14,14,14,14,13,13,13,15,15,15,14,14,14,14,15
27,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
