,a2,a3,a4,a23,a24,a34,a234,r2,r3,r4,r23,r24,r34,r234,r2_a2,r2_a23,r2_a24,r2_a234,r23_a2,r23_a23,r23_a24,r23_a234,r234_a2,r234_a23,r234_a24,r234_a234
0,13,13,6,15,13,10,14,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,14,8,6,13,11,6,10,5,6,4,5,5,3,5,13,14,14,14,11,13,13,13,10,13,13,13
2,2,7,4,3,5,7,7,0,9,6,4,5,8,6,1,2,4,5,4,5,5,6,6,6,7,8
3,15,14,10,15,13,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,14,11,11,15,14,13,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5,14,12,9,15,11,10,13,13,2,0,5,3,2,3,15,15,15,15,9,10,10,11,4,4,4,4
6,14,14,9,15,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
7,11,14,13,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
8,15,15,15,15,15,15,15,15,13,11,15,14,12,13,15,15,15,15,15,15,15,15,15,15,15,15
9,11,13,14,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
10,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11,9,15,15,15,15,15,15,11,14,15,13,15,15,15,13,14,13,14,14,14,14,14,15,15,15,15
12,9,10,8,13,14,11,11,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
13,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
14,10,14,14,14,14,14,14,5,7,9,8,10,10,9,9,14,14,14,11,13,14,14,12,14,14,14
15,13,12,11,15,14,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,13,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
17,5,12,9,11,7,14,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
18,6,10,7,9,9,9,8,13,9,6,14,14,10,14,13,13,13,13,14,14,14,14,14,14,14,14
19,12,10,3,14,12,9,13,15,15,14,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15
20,9,9,15,10,12,13,12,14,14,12,15,14,13,14,13,14,15,15,15,15,15,15,15,15,15,15
21,2,9,6,7,8,13,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
22,7,5,6,5,8,8,7,14,15,15,15,15,15,15,15,14,15,13,15,15,15,15,15,15,15,15
23,6,8,8,9,11,9,13,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
24,12,6,3,9,9,6,11,11,14,14,14,13,15,14,15,15,14,15,15,15,15,15,15,15,15,15
25,11,13,9,15,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
26,5,5,10,6,8,12,8,14,13,12,14,14,13,13,14,14,14,14,14,14,14,14,14,14,14,14
27,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
