,a2,a3,a4,a23,a24,a34,a234,r2,r3,r4,r23,r24,r34,r234,r2_a2,r2_a23,r2_a24,r2_a234,r23_a2,r23_a23,r23_a24,r23_a234,r234_a2,r234_a23,r234_a24,r234_a234
0,12,12,7,15,9,11,13,14,15,14,15,15,15,15,14,14,14,14,15,15,15,15,15,15,15,15
1,13,14,13,13,14,14,14,11,9,9,12,11,11,11,14,14,14,14,14,14,14,14,13,14,14,14
2,7,8,6,11,10,10,11,1,9,8,4,6,9,7,2,2,2,3,4,5,4,6,7,7,7,8
3,15,12,8,15,12,12,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,13,12,11,15,15,12,15,14,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15
5,11,11,11,14,12,11,15,13,3,1,8,5,2,4,14,15,15,15,10,11,10,11,5,5,5,5
6,13,13,10,15,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
7,13,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
8,15,14,11,15,14,14,14,15,15,11,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15
9,15,15,11,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
11,14,15,15,15,15,15,15,13,14,15,14,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15
12,11,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
14,14,14,14,14,14,14,14,10,12,11,12,14,13,13,14,14,14,14,13,14,14,14,14,14,14,14
15,12,11,7,13,13,12,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
16,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
17,13,13,14,14,14,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
18,12,14,12,14,14,14,14,14,13,7,14,14,11,14,14,14,14,14,14,14,14,14,14,14,14,14
19,12,9,2,14,10,7,14,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
20,12,14,14,14,14,14,14,15,15,13,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15
21,13,14,13,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
22,4,4,11,4,10,10,11,15,15,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15
23,5,8,4,9,6,10,10,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
24,9,6,7,11,10,10,11,14,15,14,14,15,15,15,14,14,15,15,14,14,15,15,15,15,15,15
25,14,14,11,14,14,13,14,15,15,15,15,15,15,15,15,15,14,14,15,15,15,15,15,15,15,15
26,3,8,9,7,10,9,12,14,14,12,15,15,14,15,14,13,15,15,15,15,15,15,15,15,15,15
27,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
