browser_natural_normal_50,os_natural_normal_50,browser_machine_normal_50,os_machine_normal_50,browser_natural_normal_75,os_natural_normal_75,browser_machine_normal_75,os_machine_normal_75,browser_natural_normal_100,os_natural_normal_100,browser_machine_normal_100,os_machine_normal_100,browser_natural_abovenormal_75,os_natural_abovenormal_75,browser_machine_abovenormal_75,os_machine_abovenormal_75,type
10.24484,10.245646800000001,12.202100000000016,12.2027739,9.49488,9.4955669,12.521500000000003,12.5218992,9.243100000000002,9.2335572,12.455180000000002,12.455908,8.073799999999999,8.074418699999999,12.388200000000001,12.388808399999998,keyup
10.408499999999997,10.4091092,12.405260000000013,12.4057213,9.69892,9.6990744,12.734380000000002,12.734797799999999,9.385840000000002,9.3861246,12.665859999999999,12.666466,8.23132,8.231847199999999,12.600639999999999,12.600448399999998,keydown
10.50196,10.5026989,12.587860000000006,12.5886338,9.76292,9.763614800000001,12.825859999999999,12.825837799999999,9.48808,9.488601,12.81562,12.816284799999998,8.320879999999999,8.3214492,12.754560000000001,12.755207299999999,keyup
10.63768,10.6382228,12.792040000000014,12.792594300000001,9.94966,9.9502579,13.02982,13.0301707,9.644680000000001,9.6451143,13.023819999999997,13.0244106,8.460460000000001,8.4609042,12.960439999999998,12.9608205,keydown
10.71594,10.7167016,12.982460000000017,12.9831572,10.023959999999999,10.0246274,13.206960000000002,13.207540599999998,9.73424,9.7346112,13.217719999999996,13.218461600000001,8.556799999999999,8.557464699999999,13.110420000000001,13.1110084,keyup
10.897480000000002,10.8981947,13.19598000000002,13.196560400000003,10.220419999999999,10.2210881,13.420099999999998,13.4204771,9.88596,9.8860747,13.430139999999998,13.430735899999998,8.69734,8.6978662,13.319040000000001,13.3193637,keydown
10.989059999999998,10.989748,13.392520000000005,13.393272,10.307,10.3076706,13.552259999999997,13.552821999999999,9.980040000000002,9.980642399999999,13.542300000000001,13.542952799999998,8.808900000000001,8.809493999999999,13.506499999999999,13.506825,keyup
11.12472,11.1252253,13.600880000000004,13.601228300000002,10.493540000000001,10.4941216,13.760780000000004,13.761124299999999,10.127680000000002,10.1281008,13.758039999999998,13.7586433,8.96152,8.9619479,13.715700000000002,13.714492799999999,keydown
11.213059999999999,11.2137622,13.74890000000002,13.749626800000001,10.58302,10.5836887,13.864800000000002,13.865367199999998,10.209040000000002,10.209666499999999,13.927559999999996,13.928246099999999,9.049980000000001,9.050554799999999,13.810500000000001,13.8111216,keyup
11.404440000000001,11.404348500000001,13.957180000000008,13.957768100000003,10.79068,10.7911699,14.071399999999997,14.0717168,10.36982,10.370312,14.132279999999998,14.132814,9.198519999999998,9.198961899999999,14.016179999999999,14.013961599999998,keydown
11.490120000000001,11.490790500000001,14.08526000000002,14.085860800000003,10.847020000000002,10.8477222,14.269579999999998,14.270185999999999,10.452160000000003,10.452695799999999,14.326779999999996,14.327519599999999,9.288079999999997,9.2885856,14.105979999999999,14.106509899999999,keyup
11.629280000000001,11.629495,14.286680000000018,14.287020900000002,11.028719999999998,11.0293641,14.47748,14.477818599999999,10.60774,10.6081693,14.539020000000004,14.5396739,9.433520000000001,9.4340098,14.328759999999999,14.314742799999998,keydown
11.715060000000001,11.7158094,14.442480000000018,14.443210700000002,11.116999999999999,11.1177451,14.632600000000004,14.6329374,10.69116,10.6917395,14.675060000000006,14.675724500000001,9.534040000000001,9.534587799999999,14.465520000000001,14.463433599999998,keyup
11.857880000000002,11.8583206,14.645280000000014,14.645824600000001,11.33364,11.334211,14.834420000000001,14.834798499999998,10.842720000000003,10.8431658,14.883280000000003,14.883862400000002,9.685780000000001,9.685969499999999,14.69192,14.678306,keydown
11.9341,11.9348388,14.741760000000014,14.742472300000003,11.42308,11.4238101,14.984279999999998,14.9848262,10.926120000000001,10.9267485,15.03086,15.0315875,9.762039999999999,9.7626369,14.79372,14.7901134,keyup
12.07516,12.0754457,14.954400000000021,14.954255800000002,11.64166,11.642324200000001,15.192779999999999,15.1931899,11.075700000000001,11.076191,15.241580000000003,15.2420382,9.93974,9.9401013,14.99182,14.992017099999998,keydown
12.15408,12.1548598,15.058360000000008,15.059097900000001,11.738199999999997,11.7388302,15.321979999999996,15.3225983,11.167380000000001,11.1677847,15.422600000000006,15.423315299999999,10.02016,10.0206507,15.126159999999999,15.126767099999999,keyup
12.346720000000001,12.3472866,15.26282000000002,15.263313400000001,11.970979999999999,11.9713885,15.535620000000002,15.5359811,11.326880000000003,11.3272362,15.63166,15.631936,10.174699999999998,10.1750872,15.339480000000002,15.339674299999999,keydown
12.43928,12.439917,15.371820000000014,15.3725597,12.07306,12.0738532,15.712719999999997,15.713245999999998,11.41318,11.413799299999999,15.813639999999996,15.8143375,10.253059999999998,10.253686,15.509340000000002,15.5099002,keyup
12.577860000000001,12.578418600000001,15.587520000000012,15.588090100000002,12.271699999999997,12.2723209,15.924820000000004,15.925238099999998,11.57414,11.5742698,16.02202,16.0222067,10.398159999999997,10.398217599999999,15.717220000000001,15.717425299999999,keydown
12.663260000000001,12.6639237,15.69608000000001,15.696554200000001,12.370119999999998,12.3708845,16.07998,16.080533499999998,11.666260000000005,11.6668325,16.22156,16.2223069,10.47608,10.4766906,15.808860000000003,15.8094496,keyup
12.84778,12.848403600000001,15.911820000000006,15.9123607,12.5357,12.5363451,16.281239999999997,16.2816162,11.832880000000003,11.8332976,16.428259999999998,16.4288467,10.61664,10.6171382,16.01666,16.0171134,keydown
12.938199999999998,12.938945,16.05608000000001,16.0567074,12.63312,12.6339158,16.39076,16.3913127,11.931280000000001,11.931871,16.584459999999996,16.5847007,10.69916,10.6997172,16.11118,16.1118187,keyup
13.095880000000001,13.0964077,16.257120000000015,16.2576548,12.8449,12.8454542,16.592019999999998,16.5924402,12.140900000000002,12.1413382,16.787760000000002,16.788341,10.859039999999997,10.859169399999999,16.32558,16.3148621,keydown
13.18232,13.182974399999999,16.455600000000018,16.4563105,12.926239999999998,12.9269517,16.70568,16.7063028,12.21732,12.2179014,16.907420000000005,16.9081628,10.942239999999998,10.9427417,16.47432,16.4749701,keyup
13.316759999999999,13.3174104,16.66194,16.662478200000002,13.08514,13.0855244,16.91818,16.9186159,12.36994,12.3703571,17.115959999999998,17.1165459,11.08268,11.081170499999999,16.67686,16.6772806,keydown
13.39726,13.3980003,16.850760000000008,16.8514029,13.188180000000001,13.1889757,17.07412,17.0742194,12.474340000000002,12.4749268,17.3098,17.3105237,11.1768,11.1597873,16.85064,16.8510971,keyup
13.556999999999999,13.5574877,17.06476000000002,17.065251,13.333979999999999,13.3344328,17.27796,17.2783238,12.626100000000005,12.626366599999999,17.52172,17.5222256,11.310899999999997,11.311289499999999,17.05418,17.0546032,keydown
13.6403,13.641025299999999,17.233300000000014,17.2338303,13.439259999999999,13.4400114,17.47258,17.473128799999998,12.715420000000002,12.715957,17.65344,17.6541169,11.398539999999997,11.3987895,17.23222,17.2328455,keyup
13.78304,13.7835642,17.440060000000017,17.4405225,13.6229,13.6234808,17.679719999999996,17.6801761,12.877040000000001,12.877471,17.86704,17.867516,11.549739999999996,11.550190899999999,17.4447,17.4450073,keydown
13.868559999999999,13.8692921,17.60742000000002,17.608149400000002,13.69522,13.6960323,17.7757,17.7762471,12.979380000000003,12.9799849,18.02016,18.0208718,11.63928,11.6398487,17.55424,17.5548713,keyup
14.02466,14.024707500000002,17.815160000000006,17.8157251,13.835859999999998,13.8364835,17.9917,17.992062,13.150660000000002,13.1507123,18.22962,18.2302125,11.801039999999997,11.801266499999999,17.7579,17.7583914,keydown
14.0994,14.100085499999999,18.007880000000014,18.0085628,13.913379999999998,13.9140617,18.13816,18.1383077,13.225420000000003,13.2260119,18.376119999999997,18.3768589,11.86226,11.862848399999999,17.94244,17.939906699999998,keyup
14.23806,14.238615200000002,18.21948000000002,18.2199865,14.13398,14.134562299999999,18.347279999999998,18.3473449,13.387400000000003,13.387528699999999,18.585820000000002,18.5864445,12.021819999999998,12.0223952,18.15586,18.1480464,keydown
14.298300000000001,14.2990976,18.319660000000013,18.3203016,14.23934,14.240096999999999,18.483399999999996,18.4839335,13.488480000000003,13.4890406,18.773300000000003,18.7740379,12.1024,12.1018683,18.30206,18.302687499999998,keyup
14.470220000000001,14.470652600000001,18.52984000000002,18.530210500000003,14.37334,14.3735593,18.68784,18.6880877,13.672140000000002,13.672509,18.97756,18.9781311,12.263859999999998,12.264301699999999,18.50738,18.507645099999998,keydown
14.53642,14.537124600000002,18.686960000000013,18.687675900000002,14.45734,14.458123,18.812180000000005,18.812792899999998,13.750480000000003,13.7510697,19.127860000000002,19.1286103,12.36028,12.360905899999999,18.62614,18.626771899999998,keyup
14.715960000000003,14.7165881,18.90360000000001,18.904055,14.62814,14.628638500000001,19.014140000000005,19.014434899999998,13.90512,13.905554,19.337979999999998,19.3385911,12.51466,12.5152701,18.84712,18.841037099999998,keydown
14.7865,14.787160799999999,19.06674000000001,19.0672001,14.724479999999998,14.725151799999999,19.11448,19.115084,14.00552,14.006099399999998,19.44322,19.4439638,12.606299999999997,12.6069222,19.03522,19.0358296,keyup
14.95026,14.950890699999999,19.275280000000024,19.275782900000003,14.920020000000003,14.920612599999998,19.322400000000002,19.3226955,14.1873,14.187615,19.65158,19.6521587,12.7579,12.7583725,19.262340000000002,19.251299,keydown
