browser_natural,os_natural,browser_machine,os_machine,type
0.0,0.0,0.0,0.0,keydown
0.0966199999999997,0.09720550000000006,0.009639999999999205,0.010258199999999995,keyup
0.2180799999999996,0.21811020000000014,0.21683999999999948,0.21682809999999986,keydown
0.3036599999999998,0.3041338,0.2272400000000001,0.22721709999999984,keyup
0.44937999999999967,0.44935900000000006,0.4316999999999993,0.43196879999999993,keydown
0.5259200000000002,0.5262140000000002,0.4416399999999978,0.44225910000000024,keyup
0.6813999999999991,0.6818934999999999,0.6493000000000002,0.6494201999999998,keydown
0.7686799999999989,0.7691770000000002,0.6589600000000004,0.6596377000000002,keyup
0.9274799999999992,0.9272731999999999,0.8664799999999993,0.8662473999999998,keydown
1.0113999999999992,1.0112471,0.8761599999999987,0.8765758999999997,keyup
1.1700999999999997,1.1702705000000002,1.0825199999999988,1.0828667999999997,keydown
1.2530599999999996,1.2533788,1.0924000000000014,1.0931062999999996,keyup
1.4303399999999993,1.4302913000000002,1.3000399999999992,1.3000577,keydown
1.5078199999999988,1.5082582999999998,1.3098199999999984,1.3103084999999997,keyup
1.6814400000000003,1.6819011,1.516539999999999,1.5163675000000003,keydown
1.7556999999999992,1.7562969,1.5261599999999973,1.5266795000000002,keyup
1.9263799999999982,1.9268064999999999,1.7335199999999986,1.7332761999999997,keydown
2.0096799999999995,2.0103157000000005,1.7431799999999988,1.7435831999999998,keyup
2.165659999999999,2.1660819,1.9487200000000016,1.9485079,keydown
2.2347,2.2353486,1.9582200000000007,1.9588530999999998,keyup
2.4124999999999996,2.4129601000000003,2.164719999999999,2.1650688000000002,keydown
2.488059999999999,2.4883916,2.1747000000000014,2.1753283999999997,keyup
2.649799999999999,2.6494714000000004,2.383580000000002,2.383408,keydown
2.7293000000000003,2.7296359,2.3931199999999997,2.3937535,keyup
2.8816999999999986,2.8820858000000005,2.600819999999999,2.6006636,keydown
2.9574999999999996,2.9576348,2.6110000000000007,2.6110461000000003,keyup
3.115879999999999,3.1160674000000004,2.8190199999999983,2.8188595000000003,keydown
3.1943399999999986,3.1944699000000005,2.8287799999999983,2.8292631000000004,keyup
3.3514599999999994,3.3514670000000004,3.035879999999999,3.0357236000000007,keydown
3.42624,3.4265115,3.046039999999998,3.0461136,keyup
3.5868,3.5865650000000002,3.2515399999999985,3.251926900000001,keydown
3.6723599999999994,3.6725161,3.26164,3.2621695000000006,keyup
3.8247199999999992,3.8246779,3.468,3.4680348,keydown
3.8983399999999993,3.8985431000000004,3.477920000000001,3.478375099999999,keyup
4.038539999999999,4.0390888,3.684639999999998,3.6845879000000004,keydown
4.125079999999999,4.125562700000001,3.69482,3.6949349,keyup
4.27638,4.2765724,3.9019399999999997,3.9021846999999994,keydown
4.3605,4.3606021,3.911999999999999,3.9124488,keyup
